billing_cycle_id,customer_segment,county,rate_plan_id,bill_status,bill_count,account_count,total_bill_amount,avg_bill_amount,total_kwh_usage,avg_kwh_usage,paid_bills,generated_bills,past_due_bills,exception_bills
2024-07,Agriculture And Water Pumping,SAN JOAQUIN,R-AGR-PUMP,Paid,9,9,40692.47,4521.39,166879.52,18542.17,9,0,0,0
2024-07,Agriculture And Water Pumping,SAN JOAQUIN,R-AGR-PUMP,Past Due,1,1,3814.1,3814.1,15922.58,15922.58,0,0,1,0
2024-07,Agriculture And Water Pumping,SAN LUIS OBISPO,R-AGR-PUMP,Paid,1,1,3920.9,3920.9,16318.16,16318.16,1,0,0,0
2024-07,Agriculture And Water Pumping,SAN MATEO,R-AGR-PUMP,Paid,5,5,19590.8,3918.16,81540.0,16308.0,5,0,0,0
2024-07,Agriculture And Water Pumping,SAN MATEO,R-AGR-PUMP,Past Due,1,1,4106.55,4106.55,17005.74,17005.74,0,0,1,0
2024-07,Agriculture And Water Pumping,SANTA BARBARA,R-AGR-PUMP,Generated,1,1,1825.98,1825.98,8559.2,8559.2,0,1,0,0
2024-07,Agriculture And Water Pumping,SANTA BARBARA,R-AGR-PUMP,Paid,1,1,7112.14,7112.14,28137.56,28137.56,1,0,0,0
2024-07,Agriculture And Water Pumping,SANTA CLARA,R-AGR-PUMP,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Agriculture And Water Pumping,SANTA CLARA,R-AGR-PUMP,Generated,2,2,9053.47,4526.73,37123.96,18561.98,0,2,0,0
2024-07,Agriculture And Water Pumping,SANTA CLARA,R-AGR-PUMP,Paid,15,15,52772.82,3518.19,221952.97,14796.86,15,0,0,0
2024-07,Agriculture And Water Pumping,SANTA CLARA,R-AGR-PUMP,Past Due,3,3,11486.86,3828.95,47932.82,15977.61,0,0,3,0
2024-07,Agriculture And Water Pumping,SANTA CRUZ,R-AGR-PUMP,Paid,1,1,4805.05,4805.05,19592.79,19592.79,1,0,0,0
2024-07,Agriculture And Water Pumping,SANTA CRUZ,R-AGR-PUMP,Past Due,1,1,4751.52,4751.52,19394.53,19394.53,0,0,1,0
2024-07,Agriculture And Water Pumping,SHASTA,R-AGR-PUMP,Paid,1,1,3726.12,3726.12,15596.75,15596.75,1,0,0,0
2024-07,Agriculture And Water Pumping,SOLANO,R-AGR-PUMP,Generated,2,2,6936.94,3468.47,29284.97,14642.49,0,2,0,0
2024-07,Agriculture And Water Pumping,SOLANO,R-AGR-PUMP,Paid,2,2,7399.47,3699.73,30998.04,15499.02,2,0,0,0
2024-07,Agriculture And Water Pumping,SUTTER,R-AGR-PUMP,Paid,1,1,3901.63,3901.63,16246.77,16246.77,1,0,0,0
2024-07,Agriculture And Water Pumping,TUOLUMNE,R-AGR-PUMP,Generated,1,1,3845.55,3845.55,16039.08,16039.08,0,1,0,0
2024-07,Agriculture And Water Pumping,TUOLUMNE,R-AGR-PUMP,Past Due,1,1,3467.91,3467.91,14640.39,14640.39,0,0,1,0
2024-07,Agriculture And Water Pumping,YOLO,R-AGR-PUMP,Generated,2,2,8247.1,4123.55,34137.39,17068.69,0,2,0,0
2024-07,Agriculture And Water Pumping,YOLO,R-AGR-PUMP,Paid,1,1,7487.89,7487.89,29529.24,29529.24,1,0,0,0
2024-07,Commercial,ALAMEDA,R-COM-GEN,Exception,8,8,0.0,,36139.71,7227.94,0,0,0,8
2024-07,Commercial,ALAMEDA,R-COM-GEN,Generated,14,14,23190.68,1656.48,82711.88,5907.99,0,14,0,0
2024-07,Commercial,ALAMEDA,R-COM-GEN,Paid,39,39,74991.8,1922.87,263773.14,6763.41,39,0,0,0
2024-07,Commercial,ALAMEDA,R-COM-GEN,Past Due,7,7,13324.92,1903.56,46935.25,6705.04,0,0,7,0
2024-07,Commercial,AMADOR,R-COM-GEN,Generated,1,1,1856.56,1856.56,6553.43,6553.43,0,1,0,0
2024-07,Commercial,AMADOR,R-COM-GEN,Paid,2,2,3148.87,1574.43,11286.65,5643.32,2,0,0,0
2024-07,Commercial,BUTTE,R-COM-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Commercial,BUTTE,R-COM-GEN,Generated,6,6,8887.7,1481.28,32057.12,5342.85,0,6,0,0
2024-07,Commercial,BUTTE,R-COM-GEN,Paid,5,5,10828.52,2165.7,37753.26,7550.65,5,0,0,0
2024-07,Commercial,CALAVERAS,R-COM-GEN,Paid,3,3,4054.16,1351.39,14722.32,4907.44,3,0,0,0
2024-07,Commercial,COLUSA,R-COM-GEN,Paid,1,1,2358.96,2358.96,8174.06,8174.06,1,0,0,0
2024-07,Commercial,CONTRA COSTA,R-COM-GEN,Exception,2,2,0.0,,12859.36,6429.68,0,0,0,2
2024-07,Commercial,CONTRA COSTA,R-COM-GEN,Generated,15,15,26643.05,1776.2,94413.08,6294.21,0,15,0,0
2024-07,Commercial,CONTRA COSTA,R-COM-GEN,Paid,26,26,43446.42,1671.02,154827.16,5954.89,26,0,0,0
2024-07,Commercial,CONTRA COSTA,R-COM-GEN,Past Due,5,5,9115.3,1823.06,32226.78,6445.36,0,0,5,0
2024-07,Commercial,EL DORADO,R-COM-GEN,Exception,2,2,0.0,,0.0,,0,0,0,2
2024-07,Commercial,EL DORADO,R-COM-GEN,Generated,3,3,4872.5,1624.17,17411.3,5803.77,0,3,0,0
2024-07,Commercial,EL DORADO,R-COM-GEN,Paid,2,2,2201.95,1100.97,8232.09,4116.05,2,0,0,0
2024-07,Commercial,FRESNO,R-COM-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Commercial,FRESNO,R-COM-GEN,Generated,9,9,13945.54,1549.5,49868.5,5540.94,0,9,0,0
2024-07,Commercial,FRESNO,R-COM-GEN,Paid,25,25,41593.44,1663.74,148285.3,5931.41,25,0,0,0
2024-07,Commercial,FRESNO,R-COM-GEN,Past Due,10,10,14996.2,1499.62,54020.03,5402.0,0,0,10,0
2024-07,Commercial,GLENN,R-COM-GEN,Exception,2,2,0.0,,7252.29,7252.29,0,0,0,2
2024-07,Commercial,GLENN,R-COM-GEN,Paid,2,2,4012.18,2006.09,14071.55,7035.77,2,0,0,0
2024-07,Commercial,HUMBOLDT,R-COM-GEN,Exception,1,1,0.0,,6897.56,6897.56,0,0,0,1
2024-07,Commercial,HUMBOLDT,R-COM-GEN,Paid,3,3,3967.37,1322.46,14491.49,4830.5,3,0,0,0
2024-07,Commercial,HUMBOLDT,R-COM-GEN,Past Due,1,1,1192.05,1192.05,4409.85,4409.85,0,0,1,0
2024-07,Commercial,KERN,R-COM-GEN,Exception,4,4,0.0,,12006.9,6003.45,0,0,0,4
2024-07,Commercial,KERN,R-COM-GEN,Generated,15,15,24407.46,1627.16,87201.46,5813.43,0,15,0,0
2024-07,Commercial,KERN,R-COM-GEN,Paid,57,57,93949.54,1648.24,335049.57,5878.06,57,0,0,0
2024-07,Commercial,KERN,R-COM-GEN,Past Due,7,7,14371.66,2053.09,50049.04,7149.86,0,0,7,0
2024-07,Commercial,KINGS,R-COM-GEN,Paid,7,7,13345.41,1906.49,47001.31,6714.47,7,0,0,0
2024-07,Commercial,LAKE,R-COM-GEN,Paid,1,1,1101.48,1101.48,4117.67,4117.67,1,0,0,0
2024-07,Commercial,MADERA,R-COM-GEN,Exception,2,2,0.0,,7281.88,3640.94,0,0,0,2
2024-07,Commercial,MADERA,R-COM-GEN,Generated,1,1,1463.33,1463.33,5284.93,5284.93,0,1,0,0
2024-07,Commercial,MADERA,R-COM-GEN,Paid,6,6,9422.59,1570.43,33681.7,5613.62,6,0,0,0
2024-07,Commercial,MARIN,R-COM-GEN,Paid,4,4,8037.99,2009.5,28168.17,7042.04,4,0,0,0
2024-07,Commercial,MARIN,R-COM-GEN,Past Due,1,1,1259.57,1259.57,4627.65,4627.65,0,0,1,0
2024-07,Commercial,MARIPOSA,R-COM-GEN,Paid,1,1,1075.72,1075.72,4034.57,4034.57,1,0,0,0
2024-07,Commercial,MENDOCINO,R-COM-GEN,Generated,1,1,1295.78,1295.78,4744.46,4744.46,0,1,0,0
2024-07,Commercial,MENDOCINO,R-COM-GEN,Paid,3,3,4597.55,1532.52,16524.37,5508.12,3,0,0,0
2024-07,Commercial,MERCED,R-COM-GEN,Exception,1,1,0.0,,3858.34,3858.34,0,0,0,1
2024-07,Commercial,MERCED,R-COM-GEN,Generated,4,4,5473.25,1368.31,19913.72,4978.43,0,4,0,0
2024-07,Commercial,MERCED,R-COM-GEN,Paid,9,9,13507.62,1500.85,48653.61,5405.96,9,0,0,0
2024-07,Commercial,MERCED,R-COM-GEN,Past Due,4,4,7890.28,1972.57,27710.61,6927.65,0,0,4,0
2024-07,Commercial,MONTEREY,R-COM-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Commercial,MONTEREY,R-COM-GEN,Generated,2,2,2945.86,1472.93,10583.15,5291.57,0,2,0,0
2024-07,Commercial,MONTEREY,R-COM-GEN,Paid,11,11,17397.86,1581.62,62331.8,5666.53,11,0,0,0
2024-07,Commercial,MONTEREY,R-COM-GEN,Past Due,2,2,2487.32,1243.66,9152.64,4576.32,0,0,2,0
2024-07,Commercial,NAPA,R-COM-GEN,Generated,1,1,2616.4,2616.4,9004.52,9004.52,0,1,0,0
2024-07,Commercial,NAPA,R-COM-GEN,Paid,2,2,4248.93,2124.47,14835.26,7417.63,2,0,0,0
2024-07,Commercial,NAPA,R-COM-GEN,Past Due,2,2,4307.47,2153.74,15024.1,7512.05,0,0,2,0
2024-07,Commercial,NEVADA,R-COM-GEN,Exception,1,1,0.0,,8066.05,8066.05,0,0,0,1
2024-07,Commercial,NEVADA,R-COM-GEN,Generated,1,1,3271.03,3271.03,11116.22,11116.22,0,1,0,0
2024-07,Commercial,NEVADA,R-COM-GEN,Paid,5,5,6515.1,1303.02,23815.81,4763.16,5,0,0,0
2024-07,Commercial,PLACER,R-COM-GEN,Exception,3,3,0.0,,8042.25,4021.13,0,0,0,3
2024-07,Commercial,PLACER,R-COM-GEN,Generated,4,4,7548.65,1887.16,26608.57,6652.14,0,4,0,0
2024-07,Commercial,PLACER,R-COM-GEN,Paid,12,12,20942.67,1745.22,74331.19,6194.27,12,0,0,0
2024-07,Commercial,PLACER,R-COM-GEN,Past Due,2,2,3049.78,1524.89,10967.03,5483.52,0,0,2,0
2024-07,Commercial,PLUMAS,R-COM-GEN,Generated,1,1,2091.89,2091.89,7312.54,7312.54,0,1,0,0
2024-07,Commercial,PLUMAS,R-COM-GEN,Paid,3,3,5385.51,1795.17,19066.15,6355.38,3,0,0,0
2024-07,Commercial,SAN FRANCISCO,R-COM-GEN,Generated,6,6,11806.78,1967.8,41281.01,6880.17,0,6,0,0
2024-07,Commercial,SAN FRANCISCO,R-COM-GEN,Paid,27,27,42647.94,1579.55,152582.94,5651.22,27,0,0,0
2024-07,Commercial,SAN FRANCISCO,R-COM-GEN,Past Due,1,1,995.02,995.02,3774.26,3774.26,0,0,1,0
2024-07,Commercial,SAN JOAQUIN,R-COM-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Commercial,SAN JOAQUIN,R-COM-GEN,Generated,4,4,7841.91,1960.48,27554.58,6888.64,0,4,0,0
2024-07,Commercial,SAN JOAQUIN,R-COM-GEN,Paid,27,27,48207.12,1785.45,170685.6,6321.69,27,0,0,0
2024-07,Commercial,SAN JOAQUIN,R-COM-GEN,Past Due,3,3,4176.65,1392.22,15166.61,5055.54,0,0,3,0
2024-07,Commercial,SAN LUIS OBISPO,R-COM-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Commercial,SAN LUIS OBISPO,R-COM-GEN,Generated,3,3,2954.81,984.94,11225.21,3741.74,0,3,0,0
2024-07,Commercial,SAN LUIS OBISPO,R-COM-GEN,Paid,8,8,13617.31,1702.16,48442.94,6055.37,8,0,0,0
2024-07,Commercial,SAN MATEO,R-COM-GEN,Exception,2,2,0.0,,0.0,,0,0,0,2
2024-07,Commercial,SAN MATEO,R-COM-GEN,Generated,4,4,5693.37,1423.34,20623.75,5155.94,0,4,0,0
2024-07,Commercial,SAN MATEO,R-COM-GEN,Paid,17,17,27589.72,1622.92,98520.74,5795.34,17,0,0,0
2024-07,Commercial,SAN MATEO,R-COM-GEN,Past Due,1,1,1620.66,1620.66,5792.46,5792.46,0,0,1,0
2024-07,Commercial,SANTA BARBARA,R-COM-GEN,Exception,1,1,0.0,,5120.69,5120.69,0,0,0,1
2024-07,Commercial,SANTA BARBARA,R-COM-GEN,Generated,3,3,5029.96,1676.65,17919.22,5973.07,0,3,0,0
2024-07,Commercial,SANTA BARBARA,R-COM-GEN,Paid,9,9,13533.97,1503.77,48738.59,5415.4,9,0,0,0
2024-07,Commercial,SANTA CLARA,R-COM-GEN,Exception,11,11,0.0,,33939.41,5656.57,0,0,0,11
2024-07,Commercial,SANTA CLARA,R-COM-GEN,Generated,26,26,45302.55,1742.41,160814.74,6185.18,0,26,0,0
2024-07,Commercial,SANTA CLARA,R-COM-GEN,Paid,53,53,85356.39,1610.5,305258.8,5759.6,53,0,0,0
2024-07,Commercial,SANTA CLARA,R-COM-GEN,Past Due,3,3,4050.93,1350.31,14761.08,4920.36,0,0,3,0
2024-07,Commercial,SANTA CRUZ,R-COM-GEN,Generated,1,1,1046.02,1046.02,3938.78,3938.78,0,1,0,0
2024-07,Commercial,SANTA CRUZ,R-COM-GEN,Paid,3,3,6629.86,2209.95,23080.18,7693.39,3,0,0,0
2024-07,Commercial,SHASTA,R-COM-GEN,Generated,1,1,945.28,945.28,3613.82,3613.82,0,1,0,0
2024-07,Commercial,SHASTA,R-COM-GEN,Paid,7,7,11724.28,1674.9,41677.1,5953.87,7,0,0,0
2024-07,Commercial,SHASTA,R-COM-GEN,Past Due,1,1,1367.21,1367.21,4974.88,4974.88,0,0,1,0
2024-07,Commercial,SOLANO,R-COM-GEN,Exception,2,2,0.0,,7177.93,7177.93,0,0,0,2
2024-07,Commercial,SOLANO,R-COM-GEN,Generated,2,2,3129.24,1564.62,11223.34,5611.67,0,2,0,0
2024-07,Commercial,SOLANO,R-COM-GEN,Paid,6,6,7916.01,1319.34,28922.62,4820.44,6,0,0,0
2024-07,Commercial,SOLANO,R-COM-GEN,Past Due,1,1,1515.6,1515.6,5453.56,5453.56,0,0,1,0
2024-07,Commercial,SONOMA,R-COM-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Commercial,SONOMA,R-COM-GEN,Generated,1,1,904.68,904.68,3482.84,3482.84,0,1,0,0
2024-07,Commercial,SONOMA,R-COM-GEN,Paid,9,9,13651.57,1516.84,49117.98,5457.55,9,0,0,0
2024-07,Commercial,SONOMA,R-COM-GEN,Past Due,2,2,4035.38,2017.69,14146.37,7073.18,0,0,2,0
2024-07,Commercial,SUTTER,R-COM-GEN,Generated,3,3,4396.55,1465.52,15875.96,5291.99,0,3,0,0
2024-07,Commercial,SUTTER,R-COM-GEN,Paid,3,3,3728.81,1242.94,13722.01,4574.0,3,0,0,0
2024-07,Commercial,TUOLUMNE,R-COM-GEN,Exception,1,1,0.0,,11854.78,11854.78,0,0,0,1
2024-07,Commercial,TUOLUMNE,R-COM-GEN,Generated,2,2,4270.21,2135.11,14903.91,7451.95,0,2,0,0
2024-07,Commercial,TUOLUMNE,R-COM-GEN,Paid,3,3,6171.43,2057.14,21601.38,7200.46,3,0,0,0
2024-07,Commercial,YOLO,R-COM-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Commercial,YOLO,R-COM-GEN,Generated,2,2,2734.56,1367.28,9950.19,4975.09,0,2,0,0
2024-07,Commercial,YOLO,R-COM-GEN,Paid,6,6,13000.47,2166.74,45324.08,7554.01,6,0,0,0
2024-07,Commercial,YUBA,R-COM-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Commercial,YUBA,R-COM-GEN,Paid,2,2,2620.82,1310.41,9403.15,4701.57,2,0,0,0
2024-07,Industrial,ALAMEDA,R-IND-GEN,Exception,1,1,0.0,,67844.64,67844.64,0,0,0,1
2024-07,Industrial,ALAMEDA,R-IND-GEN,Generated,1,1,21415.25,21415.25,95688.53,95688.53,0,1,0,0
2024-07,Industrial,ALAMEDA,R-IND-GEN,Paid,11,11,156625.58,14238.69,723648.3,65786.21,11,0,0,0
2024-07,Industrial,ALAMEDA,R-IND-GEN,Past Due,1,1,13166.18,13166.18,61317.41,61317.41,0,0,1,0
2024-07,Industrial,BUTTE,R-IND-GEN,Generated,1,1,16723.52,16723.52,76139.67,76139.67,0,1,0,0
2024-07,Industrial,CALAVERAS,R-IND-GEN,Exception,1,1,0.0,,46615.25,46615.25,0,0,0,1
2024-07,Industrial,CONTRA COSTA,R-IND-GEN,Generated,1,1,13247.48,13247.48,61656.18,61656.18,0,1,0,0
2024-07,Industrial,CONTRA COSTA,R-IND-GEN,Paid,5,5,52461.68,10492.34,250881.98,50176.4,5,0,0,0
2024-07,Industrial,EL DORADO,R-IND-GEN,Paid,1,1,12895.06,12895.06,60187.77,60187.77,1,0,0,0
2024-07,Industrial,FRESNO,R-IND-GEN,Exception,2,2,0.0,,129366.97,64683.49,0,0,0,2
2024-07,Industrial,FRESNO,R-IND-GEN,Generated,2,2,17130.24,8565.12,84292.68,42146.34,0,2,0,0
2024-07,Industrial,FRESNO,R-IND-GEN,Paid,5,5,68172.31,13634.46,316342.98,63268.6,5,0,0,0
2024-07,Industrial,HUMBOLDT,R-IND-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Industrial,HUMBOLDT,R-IND-GEN,Paid,1,1,12092.45,12092.45,56843.55,56843.55,1,0,0,0
2024-07,Industrial,KERN,R-IND-GEN,Exception,4,4,0.0,,168196.25,56065.42,0,0,0,4
2024-07,Industrial,KERN,R-IND-GEN,Generated,2,2,22641.13,11320.56,107254.7,53627.35,0,2,0,0
2024-07,Industrial,KERN,R-IND-GEN,Paid,13,13,145893.99,11222.61,691849.9,53219.22,13,0,0,0
2024-07,Industrial,KERN,R-IND-GEN,Past Due,2,2,31884.52,15942.26,145768.8,72884.4,0,0,2,0
2024-07,Industrial,KINGS,R-IND-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Industrial,KINGS,R-IND-GEN,Paid,2,2,15441.45,7720.72,77256.02,38628.01,2,0,0,0
2024-07,Industrial,LAKE,R-IND-GEN,Generated,1,1,13767.78,13767.78,63824.07,63824.07,0,1,0,0
2024-07,Industrial,MADERA,R-IND-GEN,Generated,1,1,8274.41,8274.41,40935.03,40935.03,0,1,0,0
2024-07,Industrial,MARIN,R-IND-GEN,Generated,1,1,25081.4,25081.4,110964.15,110964.15,0,1,0,0
2024-07,Industrial,MARIN,R-IND-GEN,Paid,1,1,13860.98,13860.98,64212.4,64212.4,1,0,0,0
2024-07,Industrial,MERCED,R-IND-GEN,Paid,1,1,11997.24,11997.24,56446.82,56446.82,1,0,0,0
2024-07,Industrial,MONTEREY,R-IND-GEN,Paid,1,1,12012.23,12012.23,56509.28,56509.28,1,0,0,0
2024-07,Industrial,NEVADA,R-IND-GEN,Paid,1,1,10428.7,10428.7,49911.25,49911.25,1,0,0,0
2024-07,Industrial,PLACER,R-IND-GEN,Paid,4,4,53313.74,13328.43,247973.93,61993.48,4,0,0,0
2024-07,Industrial,PLACER,R-IND-GEN,Past Due,1,1,12750.14,12750.14,59583.91,59583.91,0,0,1,0
2024-07,Industrial,PLUMAS,R-IND-GEN,Paid,1,1,12994.54,12994.54,60602.26,60602.26,1,0,0,0
2024-07,Industrial,SAN FRANCISCO,R-IND-GEN,Exception,1,1,0.0,,102205.35,102205.35,0,0,0,1
2024-07,Industrial,SAN FRANCISCO,R-IND-GEN,Generated,1,1,11709.82,11709.82,55249.23,55249.23,0,1,0,0
2024-07,Industrial,SAN JOAQUIN,R-IND-GEN,Exception,1,1,0.0,,38741.57,38741.57,0,0,0,1
2024-07,Industrial,SAN JOAQUIN,R-IND-GEN,Paid,6,6,62344.9,10390.82,298520.44,49753.41,6,0,0,0
2024-07,Industrial,SAN LUIS OBISPO,R-IND-GEN,Paid,2,2,23386.23,11693.12,110359.3,55179.65,2,0,0,0
2024-07,Industrial,SAN LUIS OBISPO,R-IND-GEN,Past Due,1,1,21867.92,21867.92,97574.68,97574.68,0,0,1,0
2024-07,Industrial,SAN MATEO,R-IND-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Industrial,SAN MATEO,R-IND-GEN,Generated,3,3,43054.1,14351.37,198767.08,66255.69,0,3,0,0
2024-07,Industrial,SAN MATEO,R-IND-GEN,Paid,2,2,30333.6,15166.8,139306.69,69653.35,2,0,0,0
2024-07,Industrial,SANTA BARBARA,R-IND-GEN,Paid,4,4,48570.7,12142.67,227235.04,56808.76,4,0,0,0
2024-07,Industrial,SANTA CLARA,R-IND-GEN,Exception,1,1,0.0,,71786.3,71786.3,0,0,0,1
2024-07,Industrial,SANTA CLARA,R-IND-GEN,Generated,7,7,103579.39,14797.06,476789.07,68112.72,0,7,0,0
2024-07,Industrial,SANTA CLARA,R-IND-GEN,Paid,10,10,168016.95,16801.69,764653.98,76465.4,10,0,0,0
2024-07,Industrial,SANTA CLARA,R-IND-GEN,Past Due,1,1,10025.1,10025.1,48229.6,48229.6,0,0,1,0
2024-07,Industrial,SHASTA,R-IND-GEN,Paid,3,3,27621.74,9207.25,134465.57,44821.86,3,0,0,0
2024-07,Industrial,SOLANO,R-IND-GEN,Exception,1,1,0.0,,44910.22,44910.22,0,0,0,1
2024-07,Industrial,SOLANO,R-IND-GEN,Paid,1,1,9660.64,9660.64,46710.99,46710.99,1,0,0,0
2024-07,Industrial,SONOMA,R-IND-GEN,Generated,1,1,13013.8,13013.8,60682.49,60682.49,0,1,0,0
2024-07,Industrial,SONOMA,R-IND-GEN,Paid,1,1,8876.11,8876.11,43442.12,43442.12,1,0,0,0
2024-07,Industrial,YOLO,R-IND-GEN,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-07,Industrial,YOLO,R-IND-GEN,Generated,2,2,34620.09,17310.04,157167.03,78583.51,0,2,0,0
2024-07,Industrial,YOLO,R-IND-GEN,Paid,1,1,8066.2,8066.2,40067.5,40067.5,1,0,0,0
2024-07,Mining,ALAMEDA,R-MIN-GEN,Paid,1,1,2951.64,2951.64,16186.1,16186.1,1,0,0,0
2024-07,Mining,CONTRA COSTA,R-MIN-GEN,Paid,2,2,19113.9,9556.95,96426.83,48213.41,2,0,0,0
2024-07,Mining,FRESNO,R-MIN-GEN,Exception,1,1,0.0,,64178.0,64178.0,0,0,0,1
2024-07,Mining,FRESNO,R-MIN-GEN,Generated,1,1,13956.95,13956.95,68213.4,68213.4,0,1,0,0
2024-07,Mining,FRESNO,R-MIN-GEN,Paid,1,1,6663.13,6663.13,35059.68,35059.68,1,0,0,0
2024-07,Mining,KERN,R-MIN-GEN,Paid,4,4,33031.82,8257.95,169235.53,42308.88,4,0,0,0
2024-07,Mining,NEVADA,R-MIN-GEN,Generated,1,1,13326.85,13326.85,65349.3,65349.3,0,1,0,0
2024-07,Mining,SAN FRANCISCO,R-MIN-GEN,Paid,1,1,16441.35,16441.35,79506.15,79506.15,1,0,0,0
2024-07,Mining,SAN JOAQUIN,R-MIN-GEN,Paid,2,2,24324.58,12162.29,120111.72,60055.86,2,0,0,0
2024-07,Mining,SAN LUIS OBISPO,R-MIN-GEN,Paid,1,1,18032.64,18032.64,86739.25,86739.25,1,0,0,0
2024-07,Mining,SANTA CLARA,R-MIN-GEN,Exception,1,1,0.0,,68267.37,68267.37,0,0,0,1
2024-07,Mining,SANTA CLARA,R-MIN-GEN,Generated,3,3,27489.68,9163.23,139271.31,46423.77,0,3,0,0
2024-07,Mining,SANTA CLARA,R-MIN-GEN,Paid,3,3,31947.97,10649.32,159536.22,53178.74,3,0,0,0
2024-07,Mining,SONOMA,R-MIN-GEN,Paid,1,1,6853.4,6853.4,35924.56,35924.56,1,0,0,0
2024-07,Mining,SONOMA,R-MIN-GEN,Past Due,1,1,8568.9,8568.9,43722.29,43722.29,0,0,1,0
2024-07,Mining,YOLO,R-MIN-GEN,Generated,1,1,6402.32,6402.32,33874.2,33874.2,0,1,0,0
2024-07,Residential,ALAMEDA,R-RES-TOU,Exception,37,37,0.0,,20887.9,773.63,0,0,0,37
2024-07,Residential,ALAMEDA,R-RES-TOU,Generated,81,81,18982.06,234.35,59877.18,739.22,0,81,0,0
2024-07,Residential,ALAMEDA,R-RES-TOU,Paid,262,262,62867.05,239.95,197500.0,753.82,262,0,0,0
2024-07,Residential,ALAMEDA,R-RES-TOU,Past Due,36,36,8737.33,242.7,27499.78,763.88,0,0,36,0
2024-07,Residential,AMADOR,R-RES-TOU,Exception,1,1,0.0,,544.09,544.09,0,0,0,1
2024-07,Residential,AMADOR,R-RES-TOU,Generated,2,2,493.58,246.79,1554.39,777.19,0,2,0,0
2024-07,Residential,AMADOR,R-RES-TOU,Paid,10,10,2645.85,264.58,8232.62,823.26,10,0,0,0
2024-07,Residential,AMADOR,R-RES-TOU,Past Due,3,3,707.15,235.72,2194.94,731.65,0,0,3,0
2024-07,Residential,BUTTE,R-RES-TOU,Exception,6,6,0.0,,1948.68,649.56,0,0,0,6
2024-07,Residential,BUTTE,R-RES-TOU,Generated,7,7,1327.19,189.6,4232.3,604.61,0,7,0,0
2024-07,Residential,BUTTE,R-RES-TOU,Paid,32,32,7446.33,232.7,23453.79,732.93,32,0,0,0
2024-07,Residential,BUTTE,R-RES-TOU,Past Due,2,2,421.61,210.81,1354.46,677.23,0,0,2,0
2024-07,Residential,CALAVERAS,R-RES-TOU,Exception,2,2,0.0,,452.32,452.32,0,0,0,2
2024-07,Residential,CALAVERAS,R-RES-TOU,Generated,3,3,1037.13,345.71,3155.91,1051.97,0,3,0,0
2024-07,Residential,CALAVERAS,R-RES-TOU,Paid,10,10,2541.06,254.11,7957.49,795.75,10,0,0,0
2024-07,Residential,COLUSA,R-RES-TOU,Exception,1,1,0.0,,588.43,588.43,0,0,0,1
2024-07,Residential,COLUSA,R-RES-TOU,Paid,8,8,2014.07,251.76,6290.34,786.29,8,0,0,0
2024-07,Residential,COLUSA,R-RES-TOU,Past Due,1,1,153.55,153.55,518.19,518.19,0,0,1,0
2024-07,Residential,CONTRA COSTA,R-RES-TOU,Exception,31,31,0.0,,18656.48,717.56,0,0,0,31
2024-07,Residential,CONTRA COSTA,R-RES-TOU,Generated,50,50,11363.21,227.26,35920.5,718.41,0,50,0,0
2024-07,Residential,CONTRA COSTA,R-RES-TOU,Paid,186,186,44887.13,241.33,141077.63,758.48,186,0,0,0
2024-07,Residential,CONTRA COSTA,R-RES-TOU,Past Due,23,23,5888.87,256.04,18381.84,799.21,0,0,23,0
2024-07,Residential,EL DORADO,R-RES-TOU,Exception,3,3,0.0,,1626.38,542.13,0,0,0,3
2024-07,Residential,EL DORADO,R-RES-TOU,Generated,12,12,3013.42,251.12,9470.57,789.21,0,12,0,0
2024-07,Residential,EL DORADO,R-RES-TOU,Paid,23,23,5414.88,235.43,16969.77,737.82,23,0,0,0
2024-07,Residential,EL DORADO,R-RES-TOU,Past Due,3,3,819.51,273.17,2551.42,850.47,0,0,3,0
2024-07,Residential,FRESNO,R-RES-TOU,Exception,18,18,0.0,,7125.28,593.77,0,0,0,18
2024-07,Residential,FRESNO,R-RES-TOU,Generated,53,53,12738.29,240.35,39898.92,752.81,0,53,0,0
2024-07,Residential,FRESNO,R-RES-TOU,Paid,181,181,44613.38,246.48,140013.88,773.56,181,0,0,0
2024-07,Residential,FRESNO,R-RES-TOU,Past Due,19,19,4852.7,255.41,15209.77,800.51,0,0,19,0
2024-07,Residential,GLENN,R-RES-TOU,Exception,1,1,0.0,,709.57,709.57,0,0,0,1
