billing_cycle_id,customer_segment,county,request_type,priority,request_status,service_request_count,affected_accounts,open_requests,in_progress_requests,closed_requests,cancelled_requests,critical_requests,high_priority_requests,medium_priority_requests,low_priority_requests
2024-07,Residential,ALAMEDA,Account Status Review,Low,Closed,2,2,0,0,2,0,0,0,0,2
2024-07,Residential,ALAMEDA,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-07,Residential,ALAMEDA,Account Status Review,Medium,Closed,5,5,0,0,5,0,0,0,5,0
2024-07,Residential,ALAMEDA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,ALAMEDA,High Bill Inquiry,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,ALAMEDA,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,ALAMEDA,Missing Read Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,ALAMEDA,Missing Read Investigation,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-07,Residential,ALAMEDA,Rate Plan Change,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,BUTTE,Meter Data Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,CONTRA COSTA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,CONTRA COSTA,Account Status Review,Low,Closed,4,4,0,0,4,0,0,0,0,4
2024-07,Residential,CONTRA COSTA,Account Status Review,Low,In Progress,3,3,0,3,0,0,0,0,0,3
2024-07,Residential,CONTRA COSTA,Account Status Review,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-07,Residential,CONTRA COSTA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,CONTRA COSTA,Account Status Review,Medium,Open,3,3,3,0,0,0,0,0,3,0
2024-07,Residential,CONTRA COSTA,High Bill Inquiry,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,CONTRA COSTA,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,CONTRA COSTA,Outage Follow Up,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-07,Residential,CONTRA COSTA,Outage Follow Up,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,CONTRA COSTA,Outage Follow Up,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,CONTRA COSTA,Rate Plan Change,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-07,Residential,CONTRA COSTA,Rate Plan Change,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,EL DORADO,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,FRESNO,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-07,Residential,FRESNO,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,FRESNO,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-07,Residential,FRESNO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,FRESNO,Account Status Review,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-07,Residential,FRESNO,High Bill Inquiry,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,FRESNO,Meter Data Investigation,High,Cancelled,1,1,0,0,0,1,0,1,0,0
2024-07,Residential,FRESNO,Meter Data Investigation,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-07,Residential,FRESNO,Meter Issue,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,FRESNO,Missing Read Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,FRESNO,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,FRESNO,Outage Follow Up,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,FRESNO,Outage Follow Up,High,Open,1,1,1,0,0,0,0,1,0,0
2024-07,Residential,KERN,Account Status Review,Critical,Cancelled,1,1,0,0,0,1,1,0,0,0
2024-07,Residential,KERN,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-07,Residential,KERN,Account Status Review,High,Closed,3,3,0,0,3,0,0,3,0,0
2024-07,Residential,KERN,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-07,Residential,KERN,Account Status Review,Low,Closed,4,4,0,0,4,0,0,0,0,4
2024-07,Residential,KERN,Account Status Review,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-07,Residential,KERN,Account Status Review,Medium,In Progress,2,2,0,2,0,0,0,0,2,0
2024-07,Residential,KERN,Meter Data Investigation,Critical,Open,1,1,1,0,0,0,1,0,0,0
2024-07,Residential,KERN,Meter Data Investigation,High,Cancelled,1,1,0,0,0,1,0,1,0,0
2024-07,Residential,KERN,Meter Data Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,KERN,Meter Data Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-07,Residential,KERN,Meter Issue,Low,Closed,2,2,0,0,2,0,0,0,0,2
2024-07,Residential,KERN,Meter Issue,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-07,Residential,KERN,Meter Issue,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,KERN,Missing Read Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-07,Residential,KERN,Missing Read Investigation,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-07,Residential,KERN,Missing Read Investigation,Medium,Open,2,2,2,0,0,0,0,0,2,0
2024-07,Residential,KERN,Outage Follow Up,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-07,Residential,KERN,Outage Follow Up,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,KERN,Outage Follow Up,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,KINGS,Account Status Review,High,Cancelled,1,1,0,0,0,1,0,1,0,0
2024-07,Residential,KINGS,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,KINGS,Outage Follow Up,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,LAKE,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-07,Residential,LAKE,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,LAKE,Rate Plan Change,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,MADERA,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-07,Residential,MADERA,High Bill Inquiry,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,MENDOCINO,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-07,Residential,MENDOCINO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,MENDOCINO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,MERCED,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,MERCED,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,MERCED,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,MERCED,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,MERCED,Meter Data Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,MERCED,Missing Read Investigation,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-07,Residential,MERCED,Outage Follow Up,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,MONTEREY,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-07,Residential,MONTEREY,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,MONTEREY,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-07,Residential,MONTEREY,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,MONTEREY,High Bill Inquiry,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,MONTEREY,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,MONTEREY,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,MONTEREY,Meter Issue,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,NEVADA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,NEVADA,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-07,Residential,PLACER,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,PLACER,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-07,Residential,PLACER,Account Status Review,Low,Closed,3,3,0,0,3,0,0,0,0,3
2024-07,Residential,PLACER,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,PLACER,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-07,Residential,PLACER,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,PLACER,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,PLACER,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,PLACER,Meter Data Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,PLACER,Outage Follow Up,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-07,Residential,PLACER,Outage Follow Up,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SAN FRANCISCO,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-07,Residential,SAN FRANCISCO,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,SAN FRANCISCO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SAN FRANCISCO,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SAN FRANCISCO,Meter Data Investigation,High,Open,1,1,1,0,0,0,0,1,0,0
2024-07,Residential,SAN FRANCISCO,Meter Data Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-07,Residential,SAN FRANCISCO,Missing Read Investigation,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-07,Residential,SAN FRANCISCO,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SAN FRANCISCO,Outage Follow Up,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SAN FRANCISCO,Rate Plan Change,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SAN JOAQUIN,Account Status Review,High,Closed,3,3,0,0,3,0,0,3,0,0
2024-07,Residential,SAN JOAQUIN,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SAN JOAQUIN,Account Status Review,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-07,Residential,SAN JOAQUIN,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,SAN JOAQUIN,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SAN JOAQUIN,Missing Read Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,SAN JOAQUIN,Missing Read Investigation,High,In Progress,2,2,0,2,0,0,0,2,0,0
2024-07,Residential,SAN JOAQUIN,Missing Read Investigation,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-07,Residential,SAN JOAQUIN,Missing Read Investigation,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-07,Residential,SAN LUIS OBISPO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SAN MATEO,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,SAN MATEO,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SAN MATEO,Account Status Review,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-07,Residential,SAN MATEO,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SAN MATEO,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,SAN MATEO,Meter Data Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,SAN MATEO,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SAN MATEO,Outage Follow Up,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,SAN MATEO,Outage Follow Up,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SANTA BARBARA,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-07,Residential,SANTA BARBARA,High Bill Inquiry,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-07,Residential,SANTA BARBARA,High Bill Inquiry,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SANTA BARBARA,High Bill Inquiry,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,SANTA CLARA,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-07,Residential,SANTA CLARA,Account Status Review,High,Cancelled,1,1,0,0,0,1,0,1,0,0
2024-07,Residential,SANTA CLARA,Account Status Review,High,In Progress,2,2,0,2,0,0,0,2,0,0
2024-07,Residential,SANTA CLARA,Account Status Review,Low,Closed,4,4,0,0,4,0,0,0,0,4
2024-07,Residential,SANTA CLARA,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,SANTA CLARA,Account Status Review,Low,Open,3,3,3,0,0,0,0,0,0,3
2024-07,Residential,SANTA CLARA,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-07,Residential,SANTA CLARA,Account Status Review,Medium,Closed,4,4,0,0,4,0,0,0,4,0
2024-07,Residential,SANTA CLARA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SANTA CLARA,High Bill Inquiry,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SANTA CLARA,Meter Data Investigation,High,Open,2,2,2,0,0,0,0,2,0,0
2024-07,Residential,SANTA CLARA,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SANTA CLARA,Meter Issue,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,SANTA CLARA,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SANTA CLARA,Missing Read Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SANTA CLARA,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,SANTA CLARA,Outage Follow Up,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,SANTA CLARA,Outage Follow Up,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SANTA CLARA,Outage Follow Up,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SANTA CLARA,Rate Plan Change,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-07,Residential,SANTA CRUZ,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SANTA CRUZ,Meter Issue,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,SANTA CRUZ,Rate Plan Change,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,SOLANO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SOLANO,High Bill Inquiry,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SOLANO,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SOLANO,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,SONOMA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,Residential,SONOMA,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-07,Residential,SONOMA,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,SONOMA,Outage Follow Up,High,Open,1,1,1,0,0,0,0,1,0,0
2024-07,Residential,SUTTER,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,SUTTER,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-07,Residential,YOLO,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-07,Residential,YOLO,Account Status Review,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-07,Residential,YOLO,Missing Read Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-07,Residential,YUBA,High Bill Inquiry,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,Residential,YUBA,Meter Issue,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-07,"Transportation, Communications, & Utilities",SAN JOAQUIN,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-07,"Transportation, Communications, & Utilities",SAN MATEO,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-08,Agriculture And Water Pumping,ALAMEDA,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-08,Agriculture And Water Pumping,CONTRA COSTA,Rate Plan Change,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-08,Agriculture And Water Pumping,KERN,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Agriculture And Water Pumping,KERN,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Agriculture And Water Pumping,KERN,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Agriculture And Water Pumping,KERN,Missing Read Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Agriculture And Water Pumping,SAN JOAQUIN,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-08,Commercial,ALAMEDA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-08,Commercial,ALAMEDA,Account Status Review,Low,Closed,2,2,0,0,2,0,0,0,0,2
2024-08,Commercial,ALAMEDA,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-08,Commercial,BUTTE,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Commercial,CONTRA COSTA,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-08,Commercial,CONTRA COSTA,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Commercial,CONTRA COSTA,Outage Follow Up,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-08,Commercial,GLENN,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-08,Commercial,HUMBOLDT,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Commercial,HUMBOLDT,Meter Data Investigation,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-08,Commercial,KERN,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Commercial,KERN,Meter Data Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-08,Commercial,KERN,Rate Plan Change,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Commercial,MADERA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Commercial,MADERA,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Commercial,MADERA,Missing Read Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Commercial,NEVADA,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-08,Commercial,PLACER,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-08,Commercial,PLACER,Missing Read Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Commercial,PLACER,Outage Follow Up,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Commercial,SAN JOAQUIN,Missing Read Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Commercial,SAN LUIS OBISPO,Rate Plan Change,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Commercial,SAN MATEO,Missing Read Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-08,Commercial,SANTA BARBARA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-08,Commercial,SANTA CLARA,Account Status Review,Medium,Open,2,2,2,0,0,0,0,0,2,0
2024-08,Industrial,ALAMEDA,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-08,Industrial,ALAMEDA,Missing Read Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-08,Industrial,CALAVERAS,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-08,Industrial,FRESNO,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-08,Industrial,FRESNO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Industrial,KERN,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Industrial,SAN FRANCISCO,Account Status Review,Medium,Cancelled,1,1,0,0,0,1,0,0,1,0
2024-08,Industrial,SANTA CLARA,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Industrial,SOLANO,High Bill Inquiry,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Mining,SANTA CLARA,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-08,Residential,ALAMEDA,Account Status Review,Critical,Closed,1,1,0,0,1,0,1,0,0,0
2024-08,Residential,ALAMEDA,Account Status Review,Critical,In Progress,1,1,0,1,0,0,1,0,0,0
2024-08,Residential,ALAMEDA,Account Status Review,Critical,Open,1,1,1,0,0,0,1,0,0,0
2024-08,Residential,ALAMEDA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-08,Residential,ALAMEDA,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-08,Residential,ALAMEDA,Account Status Review,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Residential,ALAMEDA,Account Status Review,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-08,Residential,ALAMEDA,Account Status Review,Low,Open,3,3,3,0,0,0,0,0,0,3
2024-08,Residential,ALAMEDA,Account Status Review,Medium,Closed,3,3,0,0,3,0,0,0,3,0
2024-08,Residential,ALAMEDA,Account Status Review,Medium,In Progress,3,3,0,3,0,0,0,0,3,0
2024-08,Residential,ALAMEDA,High Bill Inquiry,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-08,Residential,ALAMEDA,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Residential,ALAMEDA,Meter Data Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Residential,ALAMEDA,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Residential,ALAMEDA,Missing Read Investigation,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-08,Residential,AMADOR,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-08,Residential,AMADOR,Meter Data Investigation,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Residential,BUTTE,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-08,Residential,CONTRA COSTA,Account Status Review,Critical,Cancelled,1,1,0,0,0,1,1,0,0,0
2024-08,Residential,CONTRA COSTA,Account Status Review,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-08,Residential,CONTRA COSTA,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-08,Residential,CONTRA COSTA,Account Status Review,Low,Closed,2,2,0,0,2,0,0,0,0,2
2024-08,Residential,CONTRA COSTA,Account Status Review,Medium,Closed,5,5,0,0,5,0,0,0,5,0
2024-08,Residential,CONTRA COSTA,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-08,Residential,CONTRA COSTA,High Bill Inquiry,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Residential,CONTRA COSTA,Meter Issue,Low,Closed,1,1,0,0,1,0,0,0,0,1
2024-08,Residential,CONTRA COSTA,Missing Read Investigation,High,Open,1,1,1,0,0,0,0,1,0,0
2024-08,Residential,CONTRA COSTA,Missing Read Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-08,Residential,CONTRA COSTA,Missing Read Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-08,Residential,CONTRA COSTA,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Residential,CONTRA COSTA,Missing Read Investigation,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-08,Residential,CONTRA COSTA,Outage Follow Up,Critical,In Progress,1,1,0,1,0,0,1,0,0,0
2024-08,Residential,EL DORADO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Residential,FRESNO,Account Status Review,High,Closed,2,2,0,0,2,0,0,2,0,0
2024-08,Residential,FRESNO,Account Status Review,High,Open,1,1,1,0,0,0,0,1,0,0
2024-08,Residential,FRESNO,Account Status Review,Low,Cancelled,1,1,0,0,0,1,0,0,0,1
2024-08,Residential,FRESNO,Account Status Review,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Residential,FRESNO,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-08,Residential,FRESNO,Missing Read Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-08,Residential,FRESNO,Missing Read Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-08,Residential,FRESNO,Missing Read Investigation,Medium,Closed,1,1,0,0,1,0,0,0,1,0
2024-08,Residential,FRESNO,Outage Follow Up,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-08,Residential,KERN,Account Status Review,High,Cancelled,1,1,0,0,0,1,0,1,0,0
2024-08,Residential,KERN,Account Status Review,High,Closed,2,2,0,0,2,0,0,2,0,0
2024-08,Residential,KERN,Account Status Review,High,In Progress,1,1,0,1,0,0,0,1,0,0
2024-08,Residential,KERN,Account Status Review,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-08,Residential,KERN,Account Status Review,Medium,Closed,2,2,0,0,2,0,0,0,2,0
2024-08,Residential,KERN,Account Status Review,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-08,Residential,KERN,Account Status Review,Medium,Open,1,1,1,0,0,0,0,0,1,0
2024-08,Residential,KERN,High Bill Inquiry,High,Closed,1,1,0,0,1,0,0,1,0,0
2024-08,Residential,KERN,High Bill Inquiry,Medium,In Progress,1,1,0,1,0,0,0,0,1,0
2024-08,Residential,KERN,Meter Data Investigation,Low,In Progress,1,1,0,1,0,0,0,0,0,1
2024-08,Residential,KERN,Meter Data Investigation,Low,Open,1,1,1,0,0,0,0,0,0,1
2024-08,Residential,KERN,Meter Data Investigation,Medium,Closed,2,2,0,0,2,0,0,0,2,0
