county,year,month,total_gwh,residential_gwh,nonresidential_gwh,month_start_date
ALPINE,2021,February,2.154687645,1.210047395,0.94464025,2021-02-01
ALPINE,2021,March,2.0778252839999998,1.110390772,0.9674345119999999,2021-03-01
ALPINE,2021,April,1.48003303,0.827585593,0.6524474370000001,2021-04-01
ALPINE,2021,May,1.0616120549999999,0.646459711,0.415152344,2021-05-01
ALPINE,2021,June,1.030392843,0.625696899,0.40469594400000003,2021-06-01
ALPINE,2021,July,0.648141505,0.347109964,0.301031541,2021-07-01
ALPINE,2021,August,1.605142141,1.021899482,0.5832426589999999,2021-08-01
ALPINE,2021,September,0.9371608540000002,0.577676692,0.359484162,2021-09-01
ALPINE,2021,October,1.130834805,0.66114446,0.469690345,2021-10-01
ALPINE,2021,November,1.444448441,0.701823672,0.7426247690000001,2021-11-01
ALPINE,2021,December,2.024222224,1.071796466,0.9524257580000001,2021-12-01
ALPINE,2022,January,2.252578743,1.296961965,0.955616778,2022-01-01
ALPINE,2022,February,1.979983048,1.09988881,0.880094238,2022-02-01
ALPINE,2022,March,2.048220445,1.070356312,0.9778641330000001,2022-03-01
ALPINE,2022,April,1.640495449,0.804012538,0.836482911,2022-04-01
ALPINE,2022,May,1.219282139,0.680910624,0.538371515,2022-05-01
ALPINE,2022,June,1.083754675,0.611297571,0.47245710399999996,2022-06-01
ALPINE,2022,July,1.1084038769999998,0.665108156,0.443295721,2022-07-01
ALPINE,2022,August,1.167566627,0.694373416,0.47319321100000006,2022-08-01
ALPINE,2022,September,1.0510437920000002,0.621098625,0.4299451670000001,2022-09-01
ALPINE,2022,October,0.728177656,0.435655662,0.292521994,2022-10-01
ALPINE,2022,November,1.4091348320000001,0.672706274,0.736428558,2022-11-01
ALPINE,2022,December,1.717818311,0.906467531,0.81135078,2022-12-01
ALPINE,2023,January,2.287085675,1.335640906,0.9514447689999999,2023-01-01
ALPINE,2023,February,2.297799933,1.306276549,0.991523384,2023-02-01
ALPINE,2023,March,2.31198412,1.403390725,0.908593395,2023-03-01
ALPINE,2023,April,2.004345549,1.180468762,0.823876787,2023-04-01
ALPINE,2023,May,1.408009733,0.771793393,0.63621634,2023-05-01
ALPINE,2023,June,1.09635185,0.626694003,0.46965784699999996,2023-06-01
ALPINE,2023,July,1.172976121,0.68534199,0.487634131,2023-07-01
ALPINE,2023,August,1.121703771,0.689541155,0.43216261599999994,2023-08-01
ALPINE,2023,September,0.869137095,0.579161442,0.28997565300000006,2023-09-01
ALPINE,2023,October,0.934721593,0.568793238,0.3659283549999999,2023-10-01
ALPINE,2023,November,1.4271809309999999,0.708717348,0.7184635829999999,2023-11-01
ALPINE,2023,December,2.156159605,1.14577586,1.010383745,2023-12-01
ALPINE,2024,January,2.546568403,1.271488816,1.275079587,2024-01-01
ALPINE,2024,February,2.193733823,1.175006403,1.01872742,2024-02-01
ALPINE,2024,March,2.228914127,1.160285466,1.068628661,2024-03-01
ALPINE,2024,April,1.907905365,0.995091039,0.912814326,2024-04-01
ALPINE,2024,May,1.03652746,0.628245469,0.408281991,2024-05-01
ALPINE,2024,June,1.132520852,0.641829517,0.49069133500000006,2024-06-01
ALPINE,2024,July,1.1727598849999998,0.690585318,0.482174567,2024-07-01
ALPINE,2024,August,1.211478214,0.675577079,0.5359011349999999,2024-08-01
ALPINE,2024,September,1.033276964,0.602497419,0.430779545,2024-09-01
ALPINE,2024,October,1.0643297330000001,0.595885794,0.46844393900000003,2024-10-01
ALPINE,2024,November,1.824136695,0.833928919,0.9902077760000001,2024-11-01
ALPINE,2024,December,2.291936212,1.058746731,1.2331894810000001,2024-12-01
AMADOR,2008,January,28.228950766999997,14.57805698,13.650893787,2008-01-01
AMADOR,2008,February,26.163017904,12.46056038,13.702457524,2008-02-01
AMADOR,2008,March,25.821230027,11.31761447,14.503615557000002,2008-03-01
AMADOR,2008,April,23.805248638000002,10.25938447,13.545864168,2008-04-01
AMADOR,2008,May,26.001176093,10.3241004,15.677075692999999,2008-05-01
AMADOR,2008,June,27.778933749,11.47620329,16.302730459,2008-06-01
AMADOR,2008,July,32.739841223,14.13022928,18.609611943,2008-07-01
AMADOR,2008,August,30.417779118,13.69419034,16.723588778,2008-08-01
AMADOR,2008,September,30.907263147000002,12.88309817,18.024164977,2008-09-01
AMADOR,2008,October,27.742526479,11.12987336,16.612653119,2008-10-01
AMADOR,2008,November,23.14415955,8.165478453,14.978681096999999,2008-11-01
AMADOR,2008,December,29.089629851,13.48582173,15.603808121000002,2008-12-01
AMADOR,2009,January,29.576202574,13.55818866,16.018013914,2009-01-01
AMADOR,2009,February,24.105315961,10.69002648,13.415289481,2009-02-01
AMADOR,2009,March,26.311670203000002,11.94490281,14.366767393000002,2009-03-01
AMADOR,2009,April,23.930095797,11.09619582,12.833899977000002,2009-04-01
AMADOR,2009,May,25.336120190000003,9.63357036,15.702549830000002,2009-05-01
AMADOR,2009,June,27.425427314,11.39256344,16.032863874,2009-06-01
AMADOR,2009,July,29.848252908,14.00487464,15.843378268,2009-07-01
AMADOR,2009,August,30.44906001,13.05982352,17.38923649,2009-08-01
AMADOR,2009,September,30.32882743,13.35779935,16.971028080000004,2009-09-01
AMADOR,2009,October,26.364855263,10.78303795,15.581817313,2009-10-01
AMADOR,2009,November,21.668552317,9.042889222,12.625663094999998,2009-11-01
AMADOR,2009,December,31.267705173000003,14.11229297,17.155412202999997,2009-12-01
AMADOR,2010,January,26.616507452,12.74257926,13.873928192,2010-01-01
AMADOR,2010,February,24.303572443,10.91221905,13.391353393,2010-02-01
AMADOR,2010,March,28.145218463,11.89909715,16.246121313,2010-03-01
AMADOR,2010,April,27.182273942000002,11.66912109,15.513152852000001,2010-04-01
AMADOR,2010,May,23.726995006000003,9.777969149,13.949025857000002,2010-05-01
AMADOR,2010,June,24.967479029,10.7711145,14.196364529,2010-06-01
AMADOR,2010,July,28.650617558,12.81035831,15.840259247999997,2010-07-01
AMADOR,2010,August,28.605464171,13.08838002,15.517084151,2010-08-01
AMADOR,2010,September,25.828422456000002,11.6537501,14.174672356,2010-09-01
AMADOR,2010,October,25.597181074,11.08774654,14.509434534000002,2010-10-01
AMADOR,2010,November,22.74546062,9.007462043,13.737998576999999,2010-11-01
AMADOR,2010,December,28.933849018,14.26033087,14.673518148000001,2010-12-01
AMADOR,2011,January,25.242038579000003,12.38262164,12.859416938999999,2011-01-01
AMADOR,2011,February,23.168606459,10.9001187,12.268487759,2011-02-01
AMADOR,2011,March,28.295147787,13.41199314,14.883154647000001,2011-03-01
AMADOR,2011,April,23.679293052,10.61766671,13.061626342,2011-04-01
AMADOR,2011,May,23.706424413,10.09463237,13.611792042999998,2011-05-01
AMADOR,2011,June,25.759429551,11.40375215,14.355677401000001,2011-06-01
AMADOR,2011,July,24.967905533,12.19679886,12.771106672999998,2011-07-01
AMADOR,2011,August,31.323266162000003,13.39117071,17.932095452,2011-08-01
AMADOR,2011,September,29.533632747000002,12.8683083,16.665324447,2011-09-01
AMADOR,2011,October,24.541494384,10.09599172,14.445502664,2011-10-01
AMADOR,2011,November,23.018193222999997,9.430951189,13.587242033999999,2011-11-01
AMADOR,2011,December,26.551382565,13.1640493,13.387333264999999,2011-12-01
AMADOR,2012,January,27.144444576999998,13.15088965,13.993554926999998,2012-01-01
AMADOR,2012,February,23.931861559999998,11.16257291,12.769288650000002,2012-02-01
AMADOR,2012,March,26.558613041,12.30070065,14.257912391,2012-03-01
AMADOR,2012,April,24.822093027,10.38872741,14.433365616999998,2012-04-01
AMADOR,2012,May,26.493583998,10.93823821,15.555345788,2012-05-01
AMADOR,2012,June,26.832277897,10.70905986,16.123218037,2012-06-01
AMADOR,2012,July,28.698077944,12.47561873,16.222459214,2012-07-01
AMADOR,2012,August,33.060147667,15.16920391,17.890943757,2012-08-01
AMADOR,2012,September,26.145643743,12.1821555,13.963488242999999,2012-09-01
AMADOR,2012,October,28.691418025,10.84356205,17.847855975,2012-10-01
AMADOR,2012,November,23.784186880000004,9.620189333,14.163997547000001,2012-11-01
AMADOR,2012,December,25.174017134000003,11.80870153,13.365315604000001,2012-12-01
AMADOR,2013,January,29.190080851,14.56870451,14.621376341,2013-01-01
AMADOR,2013,February,25.300075821,11.12574246,14.174333361,2013-02-01
AMADOR,2013,March,25.144964423,11.72002871,13.424935712999998,2013-03-01
AMADOR,2013,April,22.581559179,9.226000868,13.355558311000001,2013-04-01
AMADOR,2013,May,24.268472972,10.36003005,13.908442922000003,2013-05-01
AMADOR,2013,June,25.117330097,10.75701026,14.360319836999999,2013-06-01
AMADOR,2013,July,31.298661708000004,14.83550626,16.463155448000002,2013-07-01
AMADOR,2013,August,29.389596844000003,13.51879892,15.870797924,2013-08-01
AMADOR,2013,September,26.794134713,11.42715361,15.366981102999999,2013-09-01
AMADOR,2013,October,24.423152183,10.07458828,14.348563902999997,2013-10-01
AMADOR,2013,November,20.894201974,8.738572614,12.15562936,2013-11-01
AMADOR,2013,December,25.659217229,12.95224137,12.706975859,2013-12-01
AMADOR,2014,January,24.607804195,12.51358728,12.094216915,2014-01-01
AMADOR,2014,February,21.060691134,9.900485604,11.160205529999999,2014-02-01
AMADOR,2014,March,21.899016436,10.27962037,11.619396066,2014-03-01
AMADOR,2014,April,21.923193521,9.779867425,12.143326096000001,2014-04-01
AMADOR,2014,May,22.364499785,9.589598775,12.77490101,2014-05-01
AMADOR,2014,June,22.499897935,10.93692515,11.562972785,2014-06-01
AMADOR,2014,July,31.372872829,14.22964276,17.143230068999998,2014-07-01
AMADOR,2014,August,28.655193345,14.07372526,14.581468085,2014-08-01
AMADOR,2014,September,27.108578445,11.81834673,15.290231715,2014-09-01
AMADOR,2014,October,24.855559059,10.80222648,14.053332579,2014-10-01
AMADOR,2014,November,19.753262628999998,8.322471164,11.430791464999999,2014-11-01
AMADOR,2014,December,24.184575586,11.99781708,12.186758506000002,2014-12-01
AMADOR,2015,January,24.922629598000004,12.53435256,12.388277038000002,2015-01-01
AMADOR,2015,February,20.922221929,9.510875495,11.411346434,2015-02-01
AMADOR,2015,March,22.682202934,10.48918689,12.193016044,2015-03-01
AMADOR,2015,April,21.139186754,9.121410964,12.01777579,2015-04-01
AMADOR,2015,May,20.691402727,9.150815071,11.540587656000001,2015-05-01
AMADOR,2015,June,23.927405805,10.62927071,13.298135095,2015-06-01
AMADOR,2015,July,29.361160656,14.4581129,14.903047756000001,2015-07-01
AMADOR,2015,August,26.210991426,12.34562474,13.865366686,2015-08-01
AMADOR,2015,September,25.835720664,11.86584129,13.969879374000001,2015-09-01
AMADOR,2015,October,22.560155311000003,9.945455973,12.614699338000001,2015-10-01
AMADOR,2015,November,20.291109408,8.43672953,11.854379878000001,2015-11-01
AMADOR,2015,December,25.875956577,13.67986523,12.196091346999998,2015-12-01
AMADOR,2016,January,25.437232052000002,13.35217978,12.085052272,2016-01-01
AMADOR,2016,February,22.444962196,10.35305706,12.091905136000001,2016-02-01
AMADOR,2016,March,22.679572084,10.96573582,11.713836264000003,2016-03-01
AMADOR,2016,April,21.969926837,9.141259668,12.828667169000001,2016-04-01
AMADOR,2016,May,21.178600937,9.274542873,11.904058064,2016-05-01
AMADOR,2016,June,25.221609865999998,11.57857407,13.643035796000001,2016-06-01
AMADOR,2016,July,25.387273214999997,13.05556794,12.331705275000001,2016-07-01
AMADOR,2016,August,30.972136988,14.32676723,16.645369758,2016-08-01
AMADOR,2016,September,25.699391103999996,11.39980016,14.299590944,2016-09-01
AMADOR,2016,October,25.812931653,9.243591913,16.56933974,2016-10-01
AMADOR,2016,November,23.976011638,9.033424024,14.942587614,2016-11-01
AMADOR,2016,December,26.580575508,12.2771922,14.303383308000003,2016-12-01
AMADOR,2017,January,26.349914788,13.3609479,12.988966888000002,2017-01-01
AMADOR,2017,February,23.566403455,10.92580913,12.640594325,2017-02-01
AMADOR,2017,March,25.154784219,12.22715677,12.927627449,2017-03-01
AMADOR,2017,April,22.613270599,9.217581257,13.395689342,2017-04-01
AMADOR,2017,May,23.084039383,9.952178994,13.131860389,2017-05-01
AMADOR,2017,June,26.778882475,11.70395948,15.074922995000001,2017-06-01
AMADOR,2017,July,30.450465671,14.47882285,15.971642821,2017-07-01
AMADOR,2017,August,33.678821199,15.9646009,17.714220299,2017-08-01
AMADOR,2017,September,29.796900447000002,13.59148032,16.205420127,2017-09-01
AMADOR,2017,October,23.406740816,9.414871105,13.991869711000001,2017-10-01
AMADOR,2017,November,21.169714131,9.047074607,12.122639523999997,2017-11-01
AMADOR,2017,December,24.328131729,11.55944573,12.768685999,2017-12-01
AMADOR,2018,January,24.389479713,11.91123982,12.478239893,2018-01-01
AMADOR,2018,February,22.847346845,10.37344363,12.473903215,2018-02-01
AMADOR,2018,March,24.569430701,12.21578737,12.353643331000002,2018-03-01
AMADOR,2018,April,22.878386862,9.801519612,13.07686725,2018-04-01
AMADOR,2018,May,22.292259482,9.532061143,12.760198339,2018-05-01
AMADOR,2018,June,24.177889723,10.19510399,13.982785732999996,2018-06-01
AMADOR,2018,July,30.279621623,13.88437218,16.395249443,2018-07-01
AMADOR,2018,August,32.319225131,15.67493014,16.644294991000002,2018-08-01
AMADOR,2018,September,25.589652059,11.0556745,14.533977559,2018-09-01
AMADOR,2018,October,23.72069687,9.42958188,14.29111499,2018-10-01
AMADOR,2018,November,20.272347143,8.749043081,11.523304062000001,2018-11-01
AMADOR,2018,December,21.48331944,11.22835823,10.254961210000001,2018-12-01
AMADOR,2019,January,28.846235922,13.00311905,15.843116872000001,2019-01-01
AMADOR,2019,February,23.443572838,10.61809297,12.825479868,2019-02-01
AMADOR,2019,March,24.816768835,12.5007873,12.315981535,2019-03-01
AMADOR,2019,April,22.673909345,9.840219343,12.833690002,2019-04-01
AMADOR,2019,May,22.674454036,9.317940346,13.356513689999998,2019-05-01
AMADOR,2019,June,25.198189228,10.88420579,14.313983438,2019-06-01
AMADOR,2019,July,27.680111305,12.69361025,14.986501055,2019-07-01
AMADOR,2019,August,32.128895694,14.45417602,17.674719674,2019-08-01
AMADOR,2019,September,23.59600346,12.29398683,11.302016630000002,2019-09-01
AMADOR,2019,October,28.955144535,9.000303318,19.954841217,2019-10-01
AMADOR,2019,November,21.970690222,7.671322155,14.299368067,2019-11-01
AMADOR,2019,December,24.550999514,11.73178877,12.819210744,2019-12-01
AMADOR,2020,January,29.496762145,12.95597042,16.540791725,2020-01-01
AMADOR,2020,February,25.206074873,10.7148396,14.491235273000001,2020-02-01
AMADOR,2020,March,24.880442597,10.82917922,14.051263377000001,2020-03-01
AMADOR,2020,April,24.652082505,11.0608296,13.591252904999997,2020-04-01
AMADOR,2020,May,23.474712651,9.828834351,13.6458783,2020-05-01
AMADOR,2020,June,29.574924989,12.20953819,17.365386799000003,2020-06-01
AMADOR,2020,July,34.279762076,14.71562345,19.564138626,2020-07-01
AMADOR,2020,August,35.811591316,15.91190695,19.899684366000002,2020-08-01
AMADOR,2020,September,33.178808787,14.70285653,18.475952257,2020-09-01
AMADOR,2020,October,28.256249511,11.51137308,16.744876431,2020-10-01
AMADOR,2020,November,22.23770211,9.027747953,13.209954157,2020-11-01
AMADOR,2020,December,26.795052082999998,13.31252876,13.482523323,2020-12-01
AMADOR,2021,January,27.133264617,12.98972178,14.143542836999998,2021-01-01
AMADOR,2021,February,23.969749966,11.30141119,12.668338775999999,2021-02-01
AMADOR,2021,March,28.353172405,12.72493525,15.628237155000003,2021-03-01
AMADOR,2021,April,25.348518784,10.64989132,14.698627464,2021-04-01
AMADOR,2021,May,25.120437809,9.565200697,15.555237112,2021-05-01
AMADOR,2021,June,31.078993779,12.42405178,18.654941999000002,2021-06-01
AMADOR,2021,July,36.263780282,15.95431499,20.309465292000002,2021-07-01
AMADOR,2021,August,37.857382907,16.5820319,21.275351006999998,2021-08-01
AMADOR,2021,September,33.181738401,14.0767164,19.105022001,2021-09-01
AMADOR,2021,October,26.505216382,9.836517119,16.668699263,2021-10-01
AMADOR,2021,November,24.131779936,9.199591411,14.932188525,2021-11-01
AMADOR,2021,December,27.443463681,12.62864271,14.814820971,2021-12-01
AMADOR,2022,January,26.309838432,12.12876747,14.181070962,2022-01-01
AMADOR,2022,February,25.275033689,11.03328404,14.241749649,2022-02-01
AMADOR,2022,March,27.199392996,11.91277581,15.286617185999999,2022-03-01
AMADOR,2022,April,25.125917285,9.968880924,15.157036361000001,2022-04-01
AMADOR,2022,May,25.83894956,10.13772363,15.70122593,2022-05-01
AMADOR,2022,June,29.853234095,11.40159289,18.451641205,2022-06-01
AMADOR,2022,July,33.845676362,13.95883671,19.886839652,2022-07-01
AMADOR,2022,August,36.568965872999996,16.33414385,20.234822022999996,2022-08-01
AMADOR,2022,September,34.237411123,15.22043785,19.016973273,2022-09-01
AMADOR,2022,October,25.658280485000002,10.37717108,15.281109405,2022-10-01
AMADOR,2022,November,23.029631247,9.811962366,13.217668881,2022-11-01
AMADOR,2022,December,26.687733538,12.94988857,13.737844968000001,2022-12-01
AMADOR,2023,January,26.859973083,13.71577243,13.144200652999999,2023-01-01
AMADOR,2023,February,24.048527997999997,11.98952299,12.059005007999998,2023-02-01
AMADOR,2023,March,28.906659303999998,14.15927645,14.747382853999998,2023-03-01
AMADOR,2023,April,23.895737895,11.71951389,12.176224004999998,2023-04-01
AMADOR,2023,May,23.511826644,10.73428193,12.777544714,2023-05-01
AMADOR,2023,June,24.050499002,10.57478686,13.475712141999999,2023-06-01
AMADOR,2023,July,28.135077913,13.57835212,14.556725793,2023-07-01
AMADOR,2023,August,33.242846457,16.31496819,16.927878266999997,2023-08-01
AMADOR,2023,September,28.036568366,12.13991599,15.896652376000002,2023-09-01
AMADOR,2023,October,22.384818027,9.912394215,12.472423811999999,2023-10-01
AMADOR,2023,November,23.496421581,9.17307768,14.323343900999998,2023-11-01
AMADOR,2023,December,24.577362831,11.49152955,13.085833281,2023-12-01
AMADOR,2024,January,26.422715414,13.1285379,13.294177514,2024-01-01
AMADOR,2024,February,25.338258271,12.01112937,13.327128901000002,2024-02-01
AMADOR,2024,March,25.523144894999998,12.08948978,13.433655114999999,2024-03-01
AMADOR,2024,April,25.156639067,11.34387407,13.812764997,2024-04-01
AMADOR,2024,May,24.25170486,10.68637768,13.56532718,2024-05-01
AMADOR,2024,June,25.61874823,11.55843203,14.0603162,2024-06-01
AMADOR,2024,July,33.415270066000005,17.68887462,15.726395446000001,2024-07-01
AMADOR,2024,August,38.243772573,17.16366218,21.080110393000002,2024-08-01
AMADOR,2024,September,29.211925101,12.6984287,16.513496401,2024-09-01
AMADOR,2024,October,28.158047741,11.92947118,16.228576561,2024-10-01
AMADOR,2024,November,21.219721105,8.61611019,12.603610915,2024-11-01
AMADOR,2024,December,25.919015881,12.42370637,13.495309511000002,2024-12-01
BUTTE,2008,January,122.756664887,66.52915822,56.227506667,2008-01-01
BUTTE,2008,February,101.50384088300001,55.41602805,46.08781283300001,2008-02-01
BUTTE,2008,March,101.504233293,51.73402524,49.770208053,2008-03-01
BUTTE,2008,April,101.32908921,48.36774499,52.96134422,2008-04-01
BUTTE,2008,May,109.39649842099999,51.0648225,58.331675921,2008-05-01
BUTTE,2008,June,123.128330443,57.05012298,66.078207463,2008-06-01
BUTTE,2008,July,156.474890744,80.89669459,75.57819615400001,2008-07-01
BUTTE,2008,August,150.12712200099998,75.56428591,74.562836091,2008-08-01
BUTTE,2008,September,153.13066411199998,77.90168338,75.228980732,2008-09-01
BUTTE,2008,October,130.588184084,55.58196816,75.00621592400002,2008-10-01
BUTTE,2008,November,84.25967056799999,41.1896621,43.070008468,2008-11-01
BUTTE,2008,December,120.475012214,62.0113882,58.463624014,2008-12-01
BUTTE,2009,January,109.107399536,60.98480144,48.122598096,2009-01-01
BUTTE,2009,February,97.067509391,52.60625479,44.46125460100001,2009-02-01
