customer_id,customer_segment,county,customer_status,customer_start_date
CUST002568,Residential,CONTRA COSTA,Active,2021-12-15
CUST002569,Commercial,SAN JOAQUIN,Active,2020-08-04
CUST002570,Industrial,CONTRA COSTA,Active,2017-08-27
CUST002571,Residential,SAN MATEO,Inactive,2024-07-09
CUST002572,Commercial,SAN FRANCISCO,Active,2015-04-13
CUST002573,Residential,SANTA CLARA,Active,2017-12-19
CUST002574,Residential,SOLANO,Active,2018-01-14
CUST002575,Residential,CONTRA COSTA,Active,2017-02-05
CUST002576,Residential,SANTA CLARA,Active,2023-05-29
CUST002577,"Transportation, Communications, & Utilities",SAN FRANCISCO,Active,2016-01-07
CUST002578,Residential,FRESNO,Active,2016-11-09
CUST002579,Residential,YOLO,Active,2022-03-28
CUST002580,Residential,FRESNO,Active,2020-06-16
CUST002581,Residential,FRESNO,Active,2015-07-21
CUST002582,Commercial,KERN,Active,2019-06-14
CUST002583,Residential,CONTRA COSTA,Active,2015-03-30
CUST002584,Residential,SANTA CLARA,Active,2021-10-20
CUST002585,Residential,PLACER,Active,2020-12-07
CUST002586,Residential,FRESNO,Active,2021-01-12
CUST002587,Residential,KERN,Active,2020-06-19
CUST002588,Residential,SOLANO,Active,2016-02-03
CUST002589,Residential,PLACER,Inactive,2019-09-20
CUST002590,Residential,GLENN,Active,2015-07-07
CUST002591,Commercial,SANTA CLARA,Active,2017-12-11
CUST002592,Commercial,SAN JOAQUIN,Active,2016-10-13
CUST002593,Residential,SOLANO,Active,2019-04-04
CUST002594,Residential,SONOMA,Active,2019-02-12
CUST002595,Residential,SANTA CLARA,Active,2016-08-09
CUST002596,Residential,SHASTA,Active,2015-08-18
CUST002597,Residential,SANTA CLARA,Active,2024-09-22
CUST002598,Residential,CONTRA COSTA,Active,2018-02-27
CUST002599,Residential,YUBA,Active,2015-02-24
CUST002600,Residential,ALAMEDA,Active,2015-09-28
CUST002601,Residential,FRESNO,Active,2018-01-28
CUST002602,Residential,SANTA CLARA,Active,2023-08-07
CUST002603,Residential,SAN FRANCISCO,Active,2024-03-24
CUST002604,Residential,SONOMA,Active,2017-08-27
CUST002605,Residential,ALAMEDA,Active,2019-04-02
CUST002606,Residential,FRESNO,Active,2018-10-09
CUST002607,Residential,SANTA CLARA,Active,2018-03-21
CUST002608,Residential,SANTA CRUZ,Active,2021-07-05
CUST002609,Residential,SAN MATEO,Active,2015-04-26
CUST002610,Residential,SANTA CLARA,Active,2024-11-22
CUST002611,Commercial,ALAMEDA,Active,2015-11-19
CUST002612,Residential,SANTA CLARA,Active,2022-02-23
CUST002613,Residential,SONOMA,Active,2019-05-15
CUST002614,Residential,KERN,Active,2021-03-26
CUST002615,Residential,ALAMEDA,Active,2015-12-26
CUST002616,Residential,KERN,Active,2023-06-04
CUST002617,Residential,ALAMEDA,Active,2015-01-28
CUST002618,Residential,SOLANO,Active,2024-05-28
CUST002619,Commercial,KINGS,Active,2024-09-03
CUST002620,Residential,KERN,Active,2018-06-08
CUST002621,Residential,BUTTE,Active,2018-11-19
CUST002622,Commercial,SAN FRANCISCO,Active,2022-12-26
CUST002623,Residential,SANTA CLARA,Inactive,2019-10-02
CUST002624,Commercial,FRESNO,Active,2020-02-11
CUST002625,Residential,KERN,Active,2018-07-18
CUST002626,Agriculture And Water Pumping,SANTA BARBARA,Active,2020-02-18
CUST002627,Residential,SONOMA,Active,2024-03-29
CUST002628,Residential,KERN,Active,2024-06-16
CUST002629,Residential,SONOMA,Active,2024-12-08
CUST002630,Residential,SOLANO,Active,2020-09-06
CUST002631,Residential,KERN,Active,2019-03-23
CUST002632,Residential,SAN LUIS OBISPO,Active,2017-01-13
CUST002633,Residential,ALAMEDA,Active,2023-12-15
CUST002634,Residential,SHASTA,Active,2023-08-20
CUST002635,Residential,FRESNO,Active,2018-01-16
CUST002636,Residential,CONTRA COSTA,Active,2024-06-23
CUST002637,Agriculture And Water Pumping,ALAMEDA,Active,2019-09-18
CUST002638,Residential,SANTA CRUZ,Active,2019-11-14
CUST002639,Agriculture And Water Pumping,CONTRA COSTA,Active,2016-08-02
CUST002640,Residential,CONTRA COSTA,Active,2021-11-03
CUST002641,Residential,KERN,Active,2016-03-08
CUST002642,Residential,ALAMEDA,Active,2016-01-09
CUST002643,Residential,KERN,Active,2021-10-18
CUST002644,Residential,ALAMEDA,Pending Close,2018-04-25
CUST002645,Residential,SANTA CLARA,Active,2019-11-10
CUST002646,Residential,FRESNO,Active,2020-08-03
CUST002647,Agriculture And Water Pumping,PLACER,Active,2024-06-23
CUST002648,Residential,SANTA CLARA,Active,2021-03-15
CUST002649,Residential,ALAMEDA,Active,2018-02-05
CUST002650,Residential,NEVADA,Active,2020-01-17
CUST002651,Residential,CONTRA COSTA,Active,2019-04-23
CUST002652,Residential,SANTA CLARA,Active,2020-04-14
CUST002653,Residential,CONTRA COSTA,Active,2017-08-05
CUST002654,Residential,SAN JOAQUIN,Active,2015-12-15
CUST002655,Residential,MADERA,Active,2017-02-26
CUST002656,Residential,MADERA,Active,2019-03-26
CUST002657,Commercial,FRESNO,Active,2015-01-26
CUST002658,Commercial,FRESNO,Active,2017-12-07
CUST002659,Residential,KERN,Active,2017-05-08
CUST002660,Residential,SANTA BARBARA,Active,2016-01-05
CUST002661,Residential,CONTRA COSTA,Active,2023-06-13
CUST002662,Commercial,SANTA CRUZ,Active,2019-06-24
CUST002663,Residential,MERCED,Active,2018-04-25
CUST002664,Residential,KERN,Active,2019-03-28
CUST002665,Residential,SAN MATEO,Active,2017-06-02
CUST002666,Residential,ALAMEDA,Active,2020-03-29
CUST002667,Residential,SANTA BARBARA,Active,2015-10-06
CUST002668,Residential,FRESNO,Active,2021-07-16
CUST002669,Residential,MONTEREY,Active,2018-09-13
CUST002670,Residential,SAN MATEO,Active,2019-08-30
CUST002671,Residential,MERCED,Active,2019-07-16
CUST002672,Residential,SAN FRANCISCO,Active,2020-04-12
CUST002673,Residential,MONTEREY,Active,2016-08-29
CUST002674,Residential,PLACER,Active,2017-11-14
CUST002675,Commercial,PLACER,Active,2022-01-20
CUST002676,Residential,SAN FRANCISCO,Active,2021-10-09
CUST002677,Residential,SOLANO,Active,2015-01-29
CUST002678,Residential,KINGS,Active,2017-08-13
CUST002679,Residential,GLENN,Active,2015-11-19
CUST002680,Residential,CONTRA COSTA,Active,2020-02-20
CUST002681,Residential,AMADOR,Active,2021-06-18
CUST002682,Commercial,PLACER,Active,2016-08-06
CUST002683,Residential,EL DORADO,Active,2018-07-17
CUST002684,Residential,KERN,Active,2022-09-10
CUST002685,Residential,SANTA CLARA,Active,2021-05-31
CUST002686,Residential,MERCED,Active,2016-10-17
CUST002687,Residential,SOLANO,Active,2017-02-24
CUST002688,Residential,ALAMEDA,Active,2015-08-11
CUST002689,Residential,ALAMEDA,Active,2020-10-23
CUST002690,Residential,SAN JOAQUIN,Active,2020-11-19
CUST002691,Residential,CONTRA COSTA,Active,2024-11-12
CUST002692,Residential,MONTEREY,Active,2023-01-11
CUST002693,Residential,ALAMEDA,Active,2021-01-29
CUST002694,Residential,SAN LUIS OBISPO,Active,2017-10-24
CUST002695,Agriculture And Water Pumping,AMADOR,Active,2024-09-20
CUST002696,Residential,FRESNO,Active,2019-08-11
CUST002697,Residential,KERN,Active,2021-09-08
CUST002698,Residential,FRESNO,Active,2019-07-08
CUST002699,Residential,SAN MATEO,Active,2017-04-12
CUST002700,Residential,ALAMEDA,Active,2017-09-30
CUST002701,Residential,YUBA,Active,2015-06-16
CUST002702,"Transportation, Communications, & Utilities",MADERA,Active,2021-06-05
CUST002703,Residential,SANTA BARBARA,Active,2020-07-09
CUST002704,Residential,SAN MATEO,Active,2015-04-28
CUST002705,Residential,CONTRA COSTA,Active,2022-01-03
CUST002706,Commercial,CONTRA COSTA,Active,2022-04-13
CUST002707,Residential,SAN FRANCISCO,Active,2019-12-15
CUST002708,Residential,MADERA,Active,2023-11-21
CUST002709,Residential,PLACER,Active,2021-01-15
CUST002710,Residential,SAN JOAQUIN,Active,2018-11-08
CUST002711,Residential,CONTRA COSTA,Active,2018-06-04
CUST002712,Residential,SAN MATEO,Active,2023-07-07
CUST002713,Residential,ALAMEDA,Active,2016-04-07
CUST002714,Residential,KERN,Active,2024-08-03
CUST002715,Residential,CONTRA COSTA,Active,2019-09-30
CUST002716,Residential,NAPA,Active,2019-07-30
CUST002717,Residential,SANTA CLARA,Active,2020-11-21
CUST002718,Agriculture And Water Pumping,YOLO,Active,2017-09-08
CUST002719,Commercial,KERN,Active,2023-12-09
CUST002720,Residential,SHASTA,Active,2021-04-16
CUST002721,Commercial,SAN FRANCISCO,Active,2017-11-02
CUST002722,Residential,MENDOCINO,Active,2022-02-27
CUST002723,Residential,CONTRA COSTA,Active,2020-02-23
CUST002724,Residential,SOLANO,Active,2016-08-19
CUST002725,Residential,SONOMA,Active,2016-09-12
CUST002726,Residential,SANTA CLARA,Active,2022-02-15
CUST002727,Residential,SANTA CLARA,Active,2018-11-12
CUST002728,Residential,KERN,Active,2015-03-12
CUST002729,Residential,TUOLUMNE,Active,2017-08-13
CUST002730,Residential,SAN FRANCISCO,Active,2019-12-09
CUST002731,Residential,PLACER,Active,2024-12-21
CUST002732,Residential,SANTA CLARA,Active,2023-04-09
CUST002733,Residential,CONTRA COSTA,Active,2016-03-13
CUST002734,Agriculture And Water Pumping,SAN JOAQUIN,Active,2017-12-03
CUST002735,Industrial,SANTA CLARA,Active,2024-02-26
CUST002736,Residential,SANTA BARBARA,Active,2020-04-09
CUST002737,Mining,YOLO,Active,2017-11-03
CUST002738,Residential,SANTA CLARA,Active,2024-06-04
CUST002739,Agriculture And Water Pumping,FRESNO,Active,2023-09-19
CUST002740,Residential,SANTA CLARA,Active,2018-11-03
CUST002741,Residential,SAN LUIS OBISPO,Active,2021-06-19
CUST002742,Residential,SANTA CLARA,Active,2018-12-09
CUST002743,Residential,SOLANO,Active,2016-04-29
CUST002744,Residential,ALAMEDA,Active,2015-06-18
CUST002745,Residential,KERN,Active,2023-01-14
CUST002746,Residential,SAN LUIS OBISPO,Active,2017-03-13
CUST002747,Residential,SANTA CLARA,Active,2015-09-03
CUST002748,Residential,SOLANO,Active,2021-05-02
CUST002749,Commercial,ALAMEDA,Active,2017-04-28
CUST002750,Residential,FRESNO,Active,2021-04-09
CUST002751,Residential,SANTA CLARA,Active,2020-07-18
CUST002752,Residential,FRESNO,Active,2019-08-21
CUST002753,Residential,SANTA CLARA,Active,2024-03-25
CUST002754,Residential,KERN,Active,2018-09-12
CUST002755,Commercial,ALAMEDA,Active,2016-06-13
CUST002756,Residential,SOLANO,Active,2019-06-07
CUST002757,Residential,ALAMEDA,Active,2017-04-26
CUST002758,Commercial,MONTEREY,Active,2023-05-10
CUST002759,Residential,SONOMA,Active,2021-07-17
CUST002760,Residential,SANTA CLARA,Active,2019-11-24
CUST002761,Residential,EL DORADO,Active,2019-08-30
CUST002762,Residential,SANTA CLARA,Active,2024-12-04
CUST002763,Residential,KERN,Active,2024-02-03
CUST002764,Residential,FRESNO,Active,2017-01-29
CUST002765,Residential,FRESNO,Active,2018-11-04
CUST002766,Agriculture And Water Pumping,SANTA CRUZ,Active,2017-03-08
CUST002767,Residential,ALAMEDA,Active,2016-06-15
CUST002768,Residential,MARIN,Active,2020-04-01
CUST002769,Residential,SANTA CLARA,Active,2017-05-13
CUST002770,Residential,FRESNO,Active,2024-06-14
CUST002771,Residential,KERN,Active,2015-02-11
CUST002772,Residential,FRESNO,Active,2024-05-09
CUST002773,Commercial,ALAMEDA,Active,2016-08-21
CUST002774,Residential,ALAMEDA,Active,2024-02-15
CUST002775,Residential,SAN MATEO,Active,2015-11-02
CUST002776,Residential,CONTRA COSTA,Active,2017-03-19
CUST002777,Residential,SAN MATEO,Active,2022-12-19
CUST002778,Residential,SAN JOAQUIN,Active,2018-06-17
CUST002779,Residential,SONOMA,Active,2016-11-09
CUST002780,Residential,PLACER,Active,2024-04-07
CUST002781,Residential,KERN,Active,2016-12-31
CUST002782,Commercial,CONTRA COSTA,Active,2021-10-24
CUST002783,"Transportation, Communications, & Utilities",MONTEREY,Active,2020-07-18
CUST002784,Residential,CONTRA COSTA,Active,2017-07-21
CUST002785,Commercial,PLUMAS,Active,2017-06-21
CUST002786,Residential,KERN,Active,2015-05-13
CUST002787,Agriculture And Water Pumping,SAN MATEO,Active,2022-07-29
CUST002788,Residential,YOLO,Pending Close,2020-09-29
CUST002789,Agriculture And Water Pumping,CONTRA COSTA,Active,2022-04-19
CUST002790,Mining,SAN FRANCISCO,Active,2016-01-27
CUST002791,Residential,SAN FRANCISCO,Active,2022-07-06
CUST002792,"Transportation, Communications, & Utilities",SANTA CLARA,Active,2022-01-14
CUST002793,Residential,KERN,Active,2016-05-22
CUST002794,Residential,SANTA BARBARA,Inactive,2019-08-13
CUST002795,Residential,SOLANO,Active,2021-07-29
CUST002796,Residential,CONTRA COSTA,Inactive,2022-12-24
CUST002797,Residential,AMADOR,Active,2023-04-09
CUST002798,Residential,SANTA CLARA,Active,2018-11-19
CUST002799,"Transportation, Communications, & Utilities",ALAMEDA,Active,2017-08-13
CUST002800,Residential,ALAMEDA,Active,2015-04-06
CUST002801,Residential,CONTRA COSTA,Active,2015-04-16
CUST002802,Commercial,SANTA CLARA,Active,2016-11-08
CUST002803,Industrial,SHASTA,Active,2022-01-04
CUST002804,Agriculture And Water Pumping,ALAMEDA,Active,2024-12-08
CUST002805,Residential,SANTA CLARA,Active,2024-01-27
CUST002806,"Transportation, Communications, & Utilities",SANTA CLARA,Active,2017-05-05
CUST002807,Residential,FRESNO,Active,2020-05-16
CUST002808,Residential,BUTTE,Active,2024-09-29
CUST002809,Residential,ALAMEDA,Active,2017-02-28
CUST002810,Residential,CONTRA COSTA,Active,2016-05-29
CUST002811,Residential,SANTA CLARA,Active,2023-01-24
CUST002812,Residential,CONTRA COSTA,Active,2017-12-20
CUST002813,Residential,SANTA CLARA,Active,2024-07-19
CUST002814,Residential,KERN,Active,2017-10-04
CUST002815,Residential,SANTA CLARA,Active,2018-08-10
CUST002816,Residential,PLACER,Active,2022-08-16
CUST002817,Residential,ALAMEDA,Active,2021-06-07
CUST002818,Residential,SUTTER,Inactive,2023-11-16
CUST002819,Residential,SONOMA,Active,2022-05-17
CUST002820,Residential,SAN FRANCISCO,Active,2023-07-10
CUST002821,Industrial,SAN MATEO,Active,2021-03-28
CUST002822,Residential,KERN,Active,2018-12-03
CUST002823,Residential,KERN,Active,2022-08-17
CUST002824,Residential,SOLANO,Active,2023-05-03
CUST002825,Residential,KERN,Active,2015-10-24
CUST002826,Commercial,BUTTE,Active,2016-03-30
CUST002827,Residential,SUTTER,Active,2023-07-26
CUST002828,Residential,SAN MATEO,Active,2017-07-30
CUST002829,Residential,SAN FRANCISCO,Active,2015-08-28
CUST002830,Residential,SANTA CLARA,Active,2019-06-10
CUST002831,Residential,SANTA CLARA,Active,2023-11-22
CUST002832,Residential,KERN,Active,2023-08-01
CUST002833,Residential,SANTA CLARA,Active,2022-02-11
CUST002834,Residential,MONTEREY,Active,2020-12-25
CUST002835,Residential,SANTA CLARA,Active,2016-03-29
CUST002836,Commercial,KERN,Active,2024-08-21
CUST002837,Mining,SAN LUIS OBISPO,Active,2018-06-03
CUST002838,Residential,FRESNO,Active,2021-10-26
CUST002839,Residential,KERN,Active,2023-12-22
CUST002840,Residential,MONTEREY,Active,2020-09-05
CUST002841,Residential,SAN FRANCISCO,Active,2021-11-09
CUST002842,Residential,KERN,Active,2016-11-25
CUST002843,Commercial,CONTRA COSTA,Active,2016-12-10
CUST002844,Agriculture And Water Pumping,KERN,Active,2020-07-07
CUST002845,Residential,SAN JOAQUIN,Active,2017-04-28
CUST002846,Residential,EL DORADO,Active,2017-08-06
CUST002847,Residential,SAN JOAQUIN,Inactive,2015-04-17
CUST002848,Residential,KERN,Active,2021-10-27
CUST002849,Residential,SANTA CLARA,Active,2019-09-21
CUST002850,Residential,CONTRA COSTA,Active,2020-09-14
CUST002851,Residential,ALAMEDA,Active,2016-08-19
CUST002852,Residential,FRESNO,Active,2015-06-04
CUST002853,Residential,MERCED,Active,2023-11-15
CUST002854,Commercial,ALAMEDA,Active,2017-03-06
CUST002855,Residential,KERN,Active,2015-09-29
CUST002856,Residential,KERN,Active,2019-04-20
CUST002857,Residential,KERN,Active,2018-12-14
CUST002858,Residential,SANTA CLARA,Active,2018-04-22
CUST002859,Residential,SANTA CLARA,Active,2019-06-23
CUST002860,Residential,SANTA CLARA,Active,2018-06-14
CUST002861,Commercial,CONTRA COSTA,Active,2020-04-22
CUST002862,Residential,SANTA CLARA,Inactive,2019-03-13
CUST002863,Agriculture And Water Pumping,CONTRA COSTA,Active,2024-08-13
CUST002864,Residential,SANTA CRUZ,Active,2023-04-17
CUST002865,Residential,ALAMEDA,Active,2015-05-02
CUST002866,Residential,KINGS,Active,2018-12-11
CUST002867,Residential,SANTA CLARA,Active,2024-11-15
CUST002868,Residential,SAN MATEO,Active,2018-10-30
CUST002869,Residential,SAN MATEO,Active,2024-12-25
CUST002870,Residential,CONTRA COSTA,Active,2024-04-20
CUST002871,Commercial,SAN JOAQUIN,Active,2019-02-12
CUST002872,Industrial,CONTRA COSTA,Active,2015-05-30
CUST002873,Commercial,SUTTER,Active,2016-12-07
CUST002874,Residential,SONOMA,Active,2023-05-01
CUST002875,Residential,PLACER,Inactive,2019-06-04
CUST002876,Residential,SAN FRANCISCO,Active,2019-02-22
CUST002877,Residential,SANTA BARBARA,Active,2021-01-09
CUST002878,Residential,KERN,Active,2023-06-16
CUST002879,Residential,SANTA BARBARA,Active,2022-02-11
CUST002880,Residential,CONTRA COSTA,Active,2017-04-24
CUST002881,Residential,CONTRA COSTA,Active,2024-05-12
CUST002882,Commercial,KERN,Active,2024-08-31
CUST002883,Residential,SAN FRANCISCO,Active,2023-12-18
CUST002884,Residential,SONOMA,Active,2024-07-26
CUST002885,Residential,SANTA CLARA,Active,2021-05-16
CUST002886,Industrial,SAN JOAQUIN,Active,2021-10-05
CUST002887,Residential,SANTA CLARA,Active,2023-04-29
CUST002888,Residential,KERN,Active,2024-09-06
CUST002889,Commercial,ALAMEDA,Inactive,2020-05-30
CUST002890,Commercial,KERN,Active,2020-01-10
CUST002891,Residential,SANTA CLARA,Active,2017-03-14
CUST002892,Residential,KERN,Active,2015-12-21
CUST002893,Residential,SAN JOAQUIN,Active,2019-05-25
CUST002894,Residential,KERN,Inactive,2016-01-13
CUST002895,Residential,KERN,Active,2023-10-01
CUST002896,Commercial,SAN JOAQUIN,Active,2020-10-28
CUST002897,Residential,FRESNO,Active,2019-04-30
CUST002898,Residential,KERN,Active,2017-09-14
CUST002899,Residential,ALAMEDA,Active,2015-08-21
CUST002900,Residential,SONOMA,Active,2024-09-21
CUST002901,Residential,SAN FRANCISCO,Active,2015-06-03
CUST002902,Residential,SANTA CLARA,Active,2017-06-25
CUST002903,Residential,ALAMEDA,Active,2024-07-12
CUST002904,Residential,SAN JOAQUIN,Active,2023-06-30
CUST002905,Residential,CONTRA COSTA,Active,2019-06-09
CUST002906,Residential,SHASTA,Active,2024-12-07
CUST002907,Agriculture And Water Pumping,SANTA CLARA,Active,2024-10-14
CUST002908,Residential,MERCED,Active,2021-08-15
CUST002909,Residential,KERN,Active,2015-11-19
CUST002910,Residential,KERN,Active,2015-11-28
CUST002911,Residential,MONTEREY,Active,2015-08-31
CUST002912,Residential,KERN,Inactive,2024-12-02
CUST002913,Residential,PLACER,Pending Close,2016-03-05
CUST002914,Agriculture And Water Pumping,CONTRA COSTA,Active,2018-04-20
CUST002915,Residential,CONTRA COSTA,Active,2022-10-27
CUST002916,Residential,ALAMEDA,Active,2019-02-05
CUST002917,Residential,FRESNO,Active,2021-08-20
CUST002918,Commercial,SANTA CLARA,Active,2015-03-22
CUST002919,Residential,SANTA CLARA,Active,2019-04-23
CUST002920,Residential,KERN,Active,2016-02-24
CUST002921,Residential,SANTA BARBARA,Active,2016-04-11
CUST002922,Residential,FRESNO,Active,2024-07-31
CUST002923,Commercial,SANTA CLARA,Active,2017-12-16
CUST002924,Residential,SANTA CLARA,Active,2024-04-16
CUST002925,Residential,SUTTER,Active,2020-06-23
CUST002926,Commercial,ALAMEDA,Active,2019-04-15
CUST002927,Commercial,BUTTE,Active,2019-02-27
CUST002928,"Transportation, Communications, & Utilities",MONTEREY,Active,2024-02-20
CUST002929,Residential,MERCED,Active,2024-01-12
CUST002930,Residential,SANTA CLARA,Active,2022-11-16
CUST002931,Residential,SAN JOAQUIN,Active,2020-07-28
CUST002932,Residential,MERCED,Active,2017-03-14
CUST002933,Residential,SAN LUIS OBISPO,Active,2017-12-13
CUST002934,Residential,SAN MATEO,Active,2019-06-21
CUST002935,Residential,ALAMEDA,Active,2020-06-07
CUST002936,Residential,SANTA CLARA,Active,2023-04-14
CUST002937,Residential,KERN,Active,2015-01-04
CUST002938,Residential,SAN FRANCISCO,Active,2024-08-11
CUST002939,Agriculture And Water Pumping,SAN MATEO,Active,2024-04-04
CUST002940,Residential,KERN,Active,2020-03-17
CUST002941,Residential,SAN MATEO,Active,2016-08-25
CUST002942,Residential,SANTA BARBARA,Active,2023-08-27
CUST002943,Residential,SONOMA,Active,2021-06-25
CUST002944,Residential,SANTA CLARA,Active,2018-10-30
CUST002945,Residential,KERN,Active,2016-05-15
CUST002946,Residential,SANTA CLARA,Active,2019-08-13
CUST002947,Residential,SANTA CRUZ,Active,2024-01-19
CUST002948,Residential,SOLANO,Active,2024-05-01
CUST002949,Residential,TUOLUMNE,Active,2022-03-03
CUST002950,Industrial,ALAMEDA,Active,2015-07-04
CUST002951,Commercial,NAPA,Active,2024-08-10
CUST002952,Residential,CONTRA COSTA,Active,2022-02-16
CUST002953,Residential,SAN LUIS OBISPO,Active,2023-11-26
CUST002954,Residential,CONTRA COSTA,Active,2023-08-14
CUST002955,Commercial,SONOMA,Active,2023-01-19
CUST002956,Residential,PLACER,Active,2018-07-19
CUST002957,Residential,FRESNO,Inactive,2015-02-24
CUST002958,Commercial,SAN JOAQUIN,Active,2019-09-21
CUST002959,Residential,SANTA CLARA,Active,2022-12-20
CUST002960,Commercial,CONTRA COSTA,Pending Close,2020-02-14
CUST002961,Residential,MONTEREY,Active,2015-03-18
CUST002962,Residential,ALAMEDA,Active,2021-06-01
CUST002963,Residential,SANTA CLARA,Active,2024-01-04
CUST002964,"Transportation, Communications, & Utilities",KERN,Active,2024-03-02
CUST002965,Commercial,SAN LUIS OBISPO,Active,2019-05-21
CUST002966,Residential,CONTRA COSTA,Active,2019-07-30
CUST002967,Residential,ALAMEDA,Active,2022-08-25
CUST002968,Residential,CONTRA COSTA,Active,2019-10-01
CUST002969,Industrial,KERN,Active,2024-02-20
CUST002970,Residential,SONOMA,Active,2023-01-26
CUST002971,Residential,SHASTA,Active,2020-09-21
CUST002972,Residential,SANTA BARBARA,Active,2018-10-16
CUST002973,Residential,SANTA CLARA,Active,2018-06-05
CUST002974,Residential,SONOMA,Active,2021-03-24
CUST002975,Residential,PLACER,Pending Close,2017-12-22
CUST002976,Residential,SANTA CLARA,Active,2015-06-20
CUST002977,Commercial,YOLO,Active,2023-03-30
CUST002978,Residential,MADERA,Active,2022-09-10
CUST002979,Residential,SOLANO,Active,2022-12-07
CUST002980,Agriculture And Water Pumping,FRESNO,Active,2021-06-12
CUST002981,Residential,SANTA CLARA,Active,2019-11-09
CUST002982,Residential,SANTA CLARA,Active,2022-02-28
CUST002983,Residential,FRESNO,Active,2023-04-28
CUST002984,Commercial,SANTA CLARA,Active,2020-09-12
CUST002985,Residential,KERN,Active,2017-04-06
CUST002986,Agriculture And Water Pumping,MERCED,Active,2019-07-24
CUST002987,Residential,MERCED,Inactive,2015-05-10
CUST002988,Residential,KERN,Active,2018-11-18
CUST002989,Residential,MERCED,Active,2018-03-20
CUST002990,Commercial,SAN JOAQUIN,Active,2022-05-26
CUST002991,Residential,FRESNO,Active,2022-05-01
CUST002992,Commercial,SANTA CLARA,Active,2018-11-08
CUST002993,Residential,ALAMEDA,Active,2017-11-06
CUST002994,Residential,ALAMEDA,Active,2016-08-16
CUST002995,Residential,SANTA CLARA,Active,2017-11-03
CUST002996,Commercial,ALAMEDA,Inactive,2020-10-29
CUST002997,Residential,SANTA CLARA,Active,2023-12-23
CUST002998,Residential,KERN,Active,2015-07-23
CUST002999,Residential,SONOMA,Active,2024-06-12
CUST003000,Commercial,SANTA CLARA,Active,2019-12-13
CUST003001,Residential,FRESNO,Inactive,2019-04-17
CUST003002,Commercial,FRESNO,Active,2015-01-23
CUST003003,Residential,SANTA CLARA,Inactive,2022-04-15
CUST003004,Residential,YOLO,Active,2023-11-08
CUST003005,Residential,SAN FRANCISCO,Active,2019-06-22
CUST003006,Commercial,SAN MATEO,Active,2020-12-31
CUST003007,Commercial,MADERA,Pending Close,2015-04-14
CUST003008,Residential,ALAMEDA,Inactive,2018-11-06
CUST003009,Residential,FRESNO,Active,2019-01-18
CUST003010,Residential,CONTRA COSTA,Active,2024-07-20
CUST003011,Residential,SAN JOAQUIN,Active,2021-06-29
CUST003012,Residential,KERN,Active,2018-04-09
CUST003013,Residential,SANTA BARBARA,Active,2016-07-29
CUST003014,Residential,SANTA CLARA,Active,2019-05-26
CUST003015,Residential,FRESNO,Inactive,2015-10-01
CUST003016,Residential,MERCED,Active,2016-03-27
CUST003017,Residential,KERN,Active,2023-01-07
CUST003018,Residential,EL DORADO,Active,2015-05-05
CUST003019,Residential,KERN,Active,2024-06-16
CUST003020,Residential,SONOMA,Inactive,2021-06-22
CUST003021,Residential,KERN,Active,2020-02-10
CUST003022,Residential,SAN JOAQUIN,Active,2020-11-24
CUST003023,Residential,SAN JOAQUIN,Inactive,2019-08-11
CUST003024,Residential,KERN,Active,2017-06-25
CUST003025,Residential,SANTA CLARA,Active,2024-09-04
CUST003026,Residential,KERN,Active,2016-03-05
CUST003027,Industrial,SAN JOAQUIN,Active,2022-07-14
CUST003028,Residential,SANTA CLARA,Active,2024-05-01
CUST003029,Residential,PLACER,Active,2024-10-07
CUST003030,Residential,SAN JOAQUIN,Active,2023-04-08
CUST003031,Residential,SAN MATEO,Active,2015-12-28
CUST003032,Residential,SANTA BARBARA,Active,2017-03-06
CUST003033,Residential,ALAMEDA,Active,2016-03-07
CUST003034,Residential,SANTA CLARA,Active,2022-06-15
CUST003035,Residential,MERCED,Active,2019-03-24
CUST003036,Residential,SANTA CLARA,Active,2017-05-08
CUST003037,Residential,ALAMEDA,Active,2018-11-30
CUST003038,"Transportation, Communications, & Utilities",BUTTE,Active,2023-05-20
CUST003039,Residential,SAN MATEO,Active,2024-06-10
CUST003040,Residential,KINGS,Active,2023-10-29
CUST003041,Residential,HUMBOLDT,Active,2018-09-07
CUST003042,Agriculture And Water Pumping,ALAMEDA,Active,2019-06-19
CUST003043,Residential,CONTRA COSTA,Inactive,2023-12-30
CUST003044,Residential,FRESNO,Active,2016-07-29
CUST003045,Residential,KERN,Active,2017-12-24
CUST003046,Residential,SANTA CLARA,Active,2017-06-11
CUST003047,Residential,FRESNO,Active,2015-09-27
CUST003048,Residential,CONTRA COSTA,Active,2024-11-17
CUST003049,Residential,MONTEREY,Pending Close,2020-07-12
CUST003050,Residential,SANTA CLARA,Active,2018-01-28
CUST003051,Residential,SANTA CLARA,Active,2023-09-12
CUST003052,Residential,SANTA CLARA,Active,2023-10-08
CUST003053,Residential,KINGS,Pending Close,2024-06-22
CUST003054,Residential,FRESNO,Active,2024-04-15
CUST003055,Residential,SAN JOAQUIN,Active,2016-03-13
CUST003056,Agriculture And Water Pumping,KERN,Active,2017-11-08
CUST003057,Residential,SAN MATEO,Active,2021-03-22
CUST003058,Residential,ALAMEDA,Active,2019-06-30
CUST003059,Residential,KERN,Active,2024-12-16
